race_analysis_id,lap_number,race_phase,air_temp_c,track_temp_c,humidity_pct,rainfall,wind_speed_mps,weather_state,track_temp_delta_from_start_c,weather_impact_label,confidence
2026-02-shanghai,40,middle,15.6,22.65,55.88,False,2.17,dry,-3.85,stable dry phase,1.0
2026-02-shanghai,41,middle,15.6,22.6,55.96,False,2.38,dry,-3.9,stable dry phase,1.0
2026-02-shanghai,42,middle,15.51,22.48,56.02,False,2.54,dry,-4.02,stable dry phase,1.0
2026-02-shanghai,43,closing,15.5,22.51,55.99,False,1.73,dry,-3.99,stable dry phase,1.0
2026-02-shanghai,44,closing,15.5,22.78,55.48,False,1.49,dry,-3.72,stable dry phase,1.0
2026-02-shanghai,45,closing,15.5,22.66,55.42,False,0.76,dry,-3.84,stable dry phase,1.0
2026-02-shanghai,46,closing,15.5,22.17,55.31,False,1.62,dry,-4.33,stable dry phase,1.0
2026-02-shanghai,47,closing,15.45,22.03,55.39,False,1.79,dry,-4.47,stable dry phase,1.0
2026-02-shanghai,48,closing,15.37,22.19,56.15,False,1.88,dry,-4.31,stable dry phase,1.0
2026-02-shanghai,49,closing,15.35,21.9,56.39,False,2.45,dry,-4.6,stable dry phase,1.0
2026-02-shanghai,50,closing,15.27,21.87,56.6,False,2.29,dry,-4.63,stable dry phase,1.0
2026-02-shanghai,51,closing,15.23,21.87,56.62,False,1.91,dry,-4.63,stable dry phase,1.0
2026-02-shanghai,52,closing,15.29,21.71,56.41,False,1.8,dry,-4.79,stable dry phase,1.0
2026-02-shanghai,53,closing,15.3,21.69,56.47,False,2.15,dry,-4.81,stable dry phase,1.0
2026-02-shanghai,54,closing,15.3,21.68,56.69,False,2.22,dry,-4.82,stable dry phase,1.0
2026-02-shanghai,55,closing,15.3,21.69,56.83,False,2.3,dry,-4.81,stable dry phase,1.0
2026-02-shanghai,56,closing,15.3,21.75,56.95,False,2.6,dry,-4.75,stable dry phase,1.0
2026-03-suzuka,1,opening,19.4,37.0,46.1,False,3.1,dry,0.0,stable dry phase,1.0
2026-03-suzuka,2,opening,19.4,37.3,44.7,False,3.3,dry,0.3,stable dry phase,1.0
2026-03-suzuka,3,opening,19.5,37.7,45.0,False,2.3,dry,0.7,stable dry phase,1.0
2026-03-suzuka,4,opening,19.5,38.1,45.4,False,2.7,dry,1.1,stable dry phase,1.0
2026-03-suzuka,5,opening,19.46,38.04,46.0,False,2.6,dry,1.04,stable dry phase,1.0
2026-03-suzuka,6,opening,19.5,38.2,46.3,False,2.7,dry,1.2,stable dry phase,1.0
2026-03-suzuka,7,opening,19.3,38.3,49.8,False,2.4,dry,1.3,stable dry phase,1.0
2026-03-suzuka,8,opening,19.28,37.81,51.3,False,3.4,dry,0.81,stable dry phase,1.0
2026-03-suzuka,9,opening,19.1,37.8,51.0,False,2.1,dry,0.8,stable dry phase,1.0
2026-03-suzuka,10,opening,18.83,37.43,51.93,False,2.47,dry,0.43,stable dry phase,1.0
2026-03-suzuka,11,middle,18.79,36.83,52.38,False,1.16,dry,-0.17,stable dry phase,1.0
2026-03-suzuka,12,middle,18.61,37.09,52.17,False,2.29,dry,0.09,stable dry phase,1.0
2026-03-suzuka,13,middle,18.44,36.95,52.02,False,3.26,dry,-0.05,stable dry phase,1.0
2026-03-suzuka,14,middle,18.4,36.82,53.65,False,2.95,dry,-0.18,stable dry phase,1.0
2026-03-suzuka,15,middle,18.46,36.82,52.95,False,2.41,dry,-0.18,stable dry phase,1.0
2026-03-suzuka,16,middle,18.58,36.22,53.72,False,2.55,dry,-0.78,stable dry phase,1.0
2026-03-suzuka,17,middle,18.5,36.22,53.13,False,1.55,dry,-0.78,stable dry phase,1.0
2026-03-suzuka,18,middle,18.5,35.49,52.53,False,2.65,dry,-1.51,stable dry phase,1.0
2026-03-suzuka,19,middle,18.5,36.0,52.86,False,2.82,dry,-1.0,stable dry phase,1.0
2026-03-suzuka,20,middle,18.5,36.09,52.77,False,2.03,dry,-0.91,stable dry phase,1.0
2026-03-suzuka,21,middle,18.41,36.16,53.7,False,2.2,dry,-0.84,stable dry phase,1.0
2026-03-suzuka,22,middle,18.54,36.04,53.62,False,2.07,dry,-0.96,stable dry phase,1.0
2026-03-suzuka,23,middle,18.49,36.16,52.89,False,2.78,dry,-0.84,stable dry phase,1.0
2026-03-suzuka,24,middle,18.45,36.28,53.13,False,2.43,dry,-0.72,stable dry phase,1.0
2026-03-suzuka,25,middle,18.43,35.53,52.01,False,2.62,dry,-1.47,stable dry phase,1.0
2026-03-suzuka,26,middle,18.5,35.82,52.97,False,3.34,dry,-1.18,stable dry phase,1.0
2026-03-suzuka,27,middle,18.6,36.16,52.13,False,1.97,dry,-0.84,stable dry phase,1.0
2026-03-suzuka,28,middle,18.7,36.6,53.6,False,2.0,dry,-0.4,stable dry phase,1.0
2026-03-suzuka,29,middle,18.8,36.51,51.29,False,2.76,dry,-0.49,stable dry phase,1.0
2026-03-suzuka,30,middle,18.8,36.9,53.0,False,3.1,dry,-0.1,stable dry phase,1.0
2026-03-suzuka,31,middle,18.8,36.62,52.7,False,1.9,dry,-0.38,stable dry phase,1.0
2026-03-suzuka,32,middle,18.8,36.23,52.64,False,3.01,dry,-0.77,stable dry phase,1.0
2026-03-suzuka,33,middle,18.8,36.4,53.1,False,2.5,dry,-0.6,stable dry phase,1.0
2026-03-suzuka,34,middle,18.72,36.62,53.56,False,2.0,dry,-0.38,stable dry phase,1.0
2026-03-suzuka,35,middle,18.8,36.6,53.7,False,2.3,dry,-0.4,stable dry phase,1.0
2026-03-suzuka,36,middle,18.95,36.65,53.79,False,2.34,dry,-0.35,stable dry phase,1.0
2026-03-suzuka,37,middle,18.89,36.43,54.06,False,2.01,dry,-0.57,stable dry phase,1.0
2026-03-suzuka,38,middle,18.87,36.77,55.36,False,1.89,dry,-0.23,stable dry phase,1.0
2026-03-suzuka,39,middle,18.9,36.64,54.24,False,1.53,dry,-0.36,stable dry phase,1.0
2026-03-suzuka,40,closing,18.9,36.05,54.41,False,1.98,dry,-0.95,stable dry phase,1.0
2026-03-suzuka,41,closing,19.04,36.46,54.16,False,1.4,dry,-0.54,stable dry phase,1.0
2026-03-suzuka,42,closing,19.11,36.36,53.14,False,2.24,dry,-0.64,stable dry phase,1.0
2026-03-suzuka,43,closing,19.26,35.82,52.06,False,2.12,dry,-1.18,stable dry phase,1.0
2026-03-suzuka,44,closing,19.09,35.66,51.33,False,1.28,dry,-1.34,stable dry phase,1.0
2026-03-suzuka,45,closing,19.01,35.27,51.57,False,2.06,dry,-1.73,stable dry phase,1.0
2026-03-suzuka,46,closing,19.1,34.52,51.1,False,2.35,dry,-2.48,stable dry phase,1.0
2026-03-suzuka,47,closing,19.05,34.42,51.01,False,2.08,dry,-2.58,stable dry phase,1.0
2026-03-suzuka,48,closing,19.05,33.98,50.83,False,1.94,dry,-3.02,stable dry phase,1.0
2026-03-suzuka,49,closing,19.07,33.8,50.34,False,1.22,dry,-3.2,stable dry phase,1.0
2026-03-suzuka,50,closing,18.99,33.88,50.2,False,1.32,dry,-3.12,stable dry phase,1.0
2026-03-suzuka,51,closing,18.97,33.55,50.66,False,1.21,dry,-3.45,stable dry phase,1.0
2026-03-suzuka,52,closing,18.84,33.26,51.04,False,1.15,dry,-3.74,stable dry phase,1.0
2026-03-suzuka,53,closing,18.8,33.39,50.64,False,0.98,dry,-3.61,stable dry phase,1.0
2026-04-miami,1,opening,25.7,34.9,76.2,False,1.5,dry,0.0,stable dry phase,1.0
2026-04-miami,2,opening,25.8,34.7,75.9,False,0.6,dry,-0.2,stable dry phase,1.0
2026-04-miami,3,opening,25.9,35.3,75.94,False,1.09,dry,0.4,stable dry phase,1.0
2026-04-miami,4,opening,26.0,35.5,76.3,False,1.5,dry,0.6,stable dry phase,1.0
2026-04-miami,5,opening,25.86,35.16,76.36,False,0.84,dry,0.26,stable dry phase,1.0
2026-04-miami,6,opening,25.8,35.26,75.9,False,0.63,dry,0.36,stable dry phase,1.0
2026-04-miami,7,opening,25.73,35.23,76.24,False,0.67,dry,0.33,stable dry phase,1.0
2026-04-miami,8,opening,26.06,34.13,73.79,False,2.67,dry,-0.77,stable dry phase,1.0
2026-04-miami,9,opening,26.0,34.9,75.1,False,0.6,dry,0.0,stable dry phase,1.0
2026-04-miami,10,opening,26.1,35.5,74.56,False,0.66,dry,0.6,stable dry phase,1.0
2026-04-miami,11,opening,26.4,35.8,72.86,False,0.46,dry,0.9,stable dry phase,1.0
2026-04-miami,12,middle,26.5,35.8,72.6,False,0.3,dry,0.9,stable dry phase,1.0
2026-04-miami,13,middle,26.5,35.6,72.6,False,2.7,dry,0.7,stable dry phase,1.0
2026-04-miami,14,middle,26.4,34.8,72.0,False,2.5,dry,-0.1,stable dry phase,1.0
2026-04-miami,15,middle,26.4,35.6,72.3,False,1.1,dry,0.7,stable dry phase,1.0
2026-04-miami,16,middle,26.43,35.09,70.76,False,1.32,dry,0.19,stable dry phase,1.0
2026-04-miami,17,middle,26.5,35.5,70.5,False,1.0,dry,0.6,stable dry phase,1.0
2026-04-miami,18,middle,26.34,34.83,71.01,False,1.73,dry,-0.07,stable dry phase,1.0
2026-04-miami,19,middle,26.3,34.7,71.4,False,0.7,dry,-0.2,stable dry phase,1.0
2026-04-miami,20,middle,26.39,35.58,71.98,False,0.9,dry,0.68,stable dry phase,1.0
2026-04-miami,21,middle,26.4,35.84,71.94,False,0.97,dry,0.94,stable dry phase,1.0
2026-04-miami,22,middle,26.21,35.61,72.18,False,0.83,dry,0.71,stable dry phase,1.0
2026-04-miami,23,middle,26.3,35.4,72.85,False,0.8,dry,0.5,stable dry phase,1.0
2026-04-miami,24,middle,26.3,35.99,73.0,False,0.81,dry,1.09,stable dry phase,1.0
2026-04-miami,25,middle,26.3,35.83,72.93,False,1.3,dry,0.93,stable dry phase,1.0
2026-04-miami,26,middle,26.17,36.06,72.88,False,0.22,dry,1.16,stable dry phase,1.0
2026-04-miami,27,middle,26.4,35.46,72.61,False,1.02,dry,0.56,stable dry phase,1.0
2026-04-miami,28,middle,26.36,35.43,72.61,False,0.31,dry,0.53,stable dry phase,1.0
2026-04-miami,29,middle,26.51,34.98,71.84,False,1.5,dry,0.08,stable dry phase,1.0
2026-04-miami,30,middle,26.6,35.72,70.78,False,1.56,dry,0.82,stable dry phase,1.0
2026-04-miami,31,middle,26.57,35.56,71.91,False,0.69,dry,0.66,stable dry phase,1.0
2026-04-miami,32,middle,26.57,35.87,72.05,False,0.4,dry,0.97,stable dry phase,1.0
2026-04-miami,33,middle,26.56,36.07,72.74,False,0.3,dry,1.17,stable dry phase,1.0
2026-04-miami,34,middle,26.7,36.47,72.83,False,0.68,dry,1.57,stable dry phase,1.0
2026-04-miami,35,middle,26.86,36.56,72.17,False,0.67,dry,1.66,stable dry phase,1.0
2026-04-miami,36,middle,26.94,36.58,70.96,False,0.42,dry,1.68,stable dry phase,1.0
2026-04-miami,37,middle,27.06,36.53,69.68,False,1.17,dry,1.63,stable dry phase,1.0
2026-04-miami,38,middle,27.14,37.28,69.54,False,1.47,dry,2.38,stable dry phase,1.0
2026-04-miami,39,middle,27.2,37.33,68.82,False,1.27,dry,2.43,stable dry phase,1.0
2026-04-miami,40,middle,27.26,37.51,68.95,False,0.67,dry,2.61,stable dry phase,1.0
2026-04-miami,41,middle,27.38,38.01,69.23,False,0.58,dry,3.11,stable dry phase,1.0
2026-04-miami,42,middle,27.4,37.8,69.27,False,0.59,dry,2.9,stable dry phase,1.0
2026-04-miami,43,closing,27.34,38.12,68.63,False,0.48,dry,3.22,stable dry phase,1.0
2026-04-miami,44,closing,27.17,39.15,68.65,False,0.52,dry,4.25,stable dry phase,1.0
2026-04-miami,45,closing,27.25,40.61,68.73,False,1.15,dry,5.71,track heating,1.0
2026-04-miami,46,closing,27.42,41.17,68.72,False,0.53,dry,6.27,track heating,1.0
2026-04-miami,47,closing,27.51,42.03,69.41,False,0.83,dry,7.13,track heating,1.0
2026-04-miami,48,closing,27.56,41.94,69.44,False,1.13,dry,7.04,track heating,1.0
2026-04-miami,49,closing,27.73,41.37,68.52,False,1.49,dry,6.47,track heating,1.0
2026-04-miami,50,closing,27.8,41.11,67.42,False,2.57,dry,6.21,track heating,1.0
2026-04-miami,51,closing,27.81,41.42,67.28,False,1.53,dry,6.52,track heating,1.0
2026-04-miami,52,closing,27.84,40.77,67.11,False,1.54,dry,5.87,track heating,1.0
2026-04-miami,53,closing,27.9,39.96,67.55,False,0.98,dry,5.06,track heating,1.0
2026-04-miami,54,closing,27.9,38.96,67.65,False,0.78,dry,4.06,stable dry phase,1.0
2026-04-miami,55,closing,27.89,38.81,68.07,False,0.76,dry,3.91,stable dry phase,1.0
2026-04-miami,56,closing,27.88,38.35,68.16,False,0.99,dry,3.45,stable dry phase,1.0
2026-04-miami,57,closing,27.86,38.0,67.68,False,1.02,dry,3.1,stable dry phase,1.0
2026-05-villeneuve,1,opening,12.4,17.2,74.4,False,5.7,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,2,opening,12.6,17.2,74.4,False,5.7,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,3,opening,12.6,17.2,74.4,False,5.7,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,4,opening,12.4,17.2,74.4,False,5.7,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,5,opening,12.52,17.2,74.4,False,5.7,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,6,opening,12.41,17.2,74.4,False,5.7,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,7,opening,12.47,17.2,74.4,False,5.7,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,8,opening,12.61,16.99,75.4,False,6.06,dry,-0.21,stable dry phase,1.0
2026-05-villeneuve,9,opening,12.5,17.1,74.89,False,4.11,dry,-0.1,stable dry phase,1.0
2026-05-villeneuve,10,opening,12.53,17.07,74.47,False,4.39,dry,-0.13,stable dry phase,1.0
2026-05-villeneuve,11,opening,12.42,17.0,73.9,False,4.6,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,12,opening,12.38,17.0,73.9,False,4.6,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,13,opening,12.47,17.0,73.9,False,4.6,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,14,middle,12.46,17.0,73.9,False,4.6,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,15,middle,12.49,17.0,73.9,False,4.6,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,16,middle,12.43,17.02,73.87,False,4.58,dry,-0.18,stable dry phase,1.0
2026-05-villeneuve,17,middle,12.59,17.27,73.53,False,4.41,dry,0.07,stable dry phase,1.0
2026-05-villeneuve,18,middle,12.71,17.73,72.84,False,3.95,dry,0.54,stable dry phase,1.0
2026-05-villeneuve,19,middle,12.68,17.66,72.22,False,4.46,dry,0.46,stable dry phase,1.0
2026-05-villeneuve,20,middle,12.63,17.3,72.15,False,4.65,dry,0.1,stable dry phase,1.0
2026-05-villeneuve,21,middle,12.56,17.0,72.4,False,4.4,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,22,middle,12.39,17.0,72.4,False,4.4,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,23,middle,12.35,17.0,72.4,False,4.4,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,24,middle,12.26,17.0,72.4,False,4.4,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,25,middle,12.28,16.96,72.55,False,4.45,dry,-0.24,stable dry phase,1.0
2026-05-villeneuve,26,middle,12.35,16.76,73.58,False,4.48,dry,-0.44,stable dry phase,1.0
2026-05-villeneuve,27,middle,12.41,16.54,75.41,False,4.11,dry,-0.66,stable dry phase,1.0
2026-05-villeneuve,28,middle,12.41,16.69,76.65,False,3.58,dry,-0.51,stable dry phase,1.0
2026-05-villeneuve,29,middle,12.39,16.8,76.8,False,4.1,dry,-0.4,stable dry phase,1.0
2026-05-villeneuve,30,middle,12.32,16.79,76.82,False,4.06,dry,-0.41,stable dry phase,1.0
2026-05-villeneuve,31,middle,12.41,16.76,77.03,False,3.9,dry,-0.44,stable dry phase,1.0
2026-05-villeneuve,32,middle,12.48,16.71,77.42,False,3.68,dry,-0.49,stable dry phase,1.0
2026-05-villeneuve,33,middle,12.33,16.77,77.74,False,3.68,dry,-0.43,stable dry phase,1.0
2026-05-villeneuve,34,middle,12.31,17.01,78.17,False,3.36,dry,-0.19,stable dry phase,1.0
2026-05-villeneuve,35,middle,12.4,17.2,78.44,False,3.28,dry,0.0,stable dry phase,1.0
2026-05-villeneuve,36,middle,12.39,17.03,78.42,False,3.47,dry,-0.17,stable dry phase,1.0
2026-05-villeneuve,37,middle,12.39,16.9,78.57,False,3.11,dry,-0.3,stable dry phase,1.0
2026-05-villeneuve,38,middle,12.42,16.97,78.73,False,2.46,dry,-0.23,stable dry phase,1.0
2026-05-villeneuve,39,middle,12.46,17.1,78.93,False,2.41,dry,-0.1,stable dry phase,1.0
2026-05-villeneuve,40,middle,12.47,17.15,78.7,False,2.46,dry,-0.05,stable dry phase,1.0
2026-05-villeneuve,41,middle,12.49,17.12,78.21,False,2.57,dry,-0.08,stable dry phase,1.0
2026-05-villeneuve,42,middle,12.47,17.1,77.43,False,2.77,dry,-0.1,stable dry phase,1.0
2026-05-villeneuve,43,middle,12.42,17.08,77.01,False,2.92,dry,-0.12,stable dry phase,1.0
2026-05-villeneuve,44,middle,12.43,17.04,76.94,False,2.94,dry,-0.16,stable dry phase,1.0
2026-05-villeneuve,45,middle,12.45,17.07,76.75,False,2.44,dry,-0.12,stable dry phase,1.0
2026-05-villeneuve,46,middle,12.45,17.09,77.01,False,1.89,dry,-0.11,stable dry phase,1.0
2026-05-villeneuve,47,middle,12.47,17.0,77.2,False,1.95,dry,-0.2,stable dry phase,1.0
2026-05-villeneuve,48,middle,12.3,16.95,77.03,False,1.96,dry,-0.25,stable dry phase,1.0
2026-05-villeneuve,49,middle,12.24,16.97,76.92,False,1.93,dry,-0.23,stable dry phase,1.0
2026-05-villeneuve,50,middle,12.29,17.07,76.76,False,1.99,dry,-0.12,stable dry phase,1.0
2026-05-villeneuve,51,middle,12.3,17.18,76.65,False,1.91,dry,-0.02,stable dry phase,1.0
2026-05-villeneuve,52,closing,12.34,17.25,76.36,False,2.43,dry,0.05,stable dry phase,1.0
2026-05-villeneuve,53,closing,12.31,17.32,76.21,False,2.6,dry,0.12,stable dry phase,1.0
2026-05-villeneuve,54,closing,12.4,17.58,76.09,False,2.0,dry,0.38,stable dry phase,1.0
2026-05-villeneuve,55,closing,12.45,17.8,76.0,False,1.5,dry,0.6,stable dry phase,1.0
2026-05-villeneuve,56,closing,12.49,17.82,75.9,False,1.5,dry,0.62,stable dry phase,1.0
2026-05-villeneuve,57,closing,12.47,17.89,75.58,False,1.52,dry,0.69,stable dry phase,1.0
2026-05-villeneuve,58,closing,12.66,17.99,75.09,False,1.52,dry,0.79,stable dry phase,1.0
2026-05-villeneuve,59,closing,12.76,18.12,74.16,False,1.5,dry,0.93,stable dry phase,1.0
2026-05-villeneuve,60,closing,12.78,18.29,73.41,False,1.52,dry,1.09,stable dry phase,1.0
2026-05-villeneuve,61,closing,12.79,18.27,72.9,False,1.35,dry,1.07,stable dry phase,1.0
2026-05-villeneuve,62,closing,12.81,18.18,72.54,False,1.17,dry,0.98,stable dry phase,1.0
2026-05-villeneuve,63,closing,12.79,18.07,72.27,False,1.08,dry,0.88,stable dry phase,1.0
2026-05-villeneuve,64,closing,12.8,18.27,72.22,False,1.53,dry,1.07,stable dry phase,1.0
2026-05-villeneuve,65,closing,12.84,18.31,72.09,False,1.74,dry,1.11,stable dry phase,1.0
2026-05-villeneuve,66,closing,12.76,18.4,72.0,False,2.0,dry,1.2,stable dry phase,1.0
2026-05-villeneuve,67,closing,12.74,18.4,72.0,False,2.0,dry,1.2,stable dry phase,1.0
2026-05-villeneuve,68,closing,12.72,18.4,72.0,False,2.0,dry,1.2,stable dry phase,1.0
2026-06-monaco,1,opening,23.3,33.1,64.7,False,0.5,dry,0.0,stable dry phase,1.0
2026-06-monaco,2,opening,23.11,34.0,64.1,False,0.0,dry,0.9,stable dry phase,1.0
2026-06-monaco,3,opening,23.3,34.4,63.5,False,0.0,dry,1.3,stable dry phase,1.0
2026-06-monaco,4,opening,23.48,35.16,63.64,False,0.4,dry,2.06,stable dry phase,1.0
2026-06-monaco,5,opening,23.4,35.4,63.4,False,0.0,dry,2.3,stable dry phase,1.0
2026-06-monaco,6,opening,23.8,34.3,62.6,False,1.4,dry,1.2,stable dry phase,1.0
2026-06-monaco,7,opening,23.16,34.96,63.14,False,1.2,dry,1.86,stable dry phase,1.0
2026-06-monaco,8,opening,23.8,36.6,64.5,False,0.7,dry,3.5,stable dry phase,1.0
2026-06-monaco,9,opening,23.97,37.37,64.16,False,0.53,dry,4.27,stable dry phase,1.0
2026-06-monaco,10,opening,23.7,37.5,64.1,False,0.5,dry,4.4,stable dry phase,1.0
2026-06-monaco,11,opening,23.2,37.87,63.26,False,0.24,dry,4.77,stable dry phase,1.0
2026-06-monaco,12,opening,23.33,37.9,62.36,False,0.0,dry,4.8,stable dry phase,1.0
2026-06-monaco,13,opening,23.49,36.2,61.55,False,0.0,dry,3.1,stable dry phase,1.0
2026-06-monaco,14,opening,23.64,36.81,60.36,False,0.24,dry,3.71,stable dry phase,1.0
2026-06-monaco,15,opening,22.94,36.6,59.03,False,0.5,dry,3.5,stable dry phase,1.0
2026-06-monaco,16,middle,22.66,36.4,59.63,False,0.7,dry,3.3,stable dry phase,1.0
2026-06-monaco,17,middle,22.87,36.9,61.2,False,1.2,dry,3.8,stable dry phase,1.0
2026-06-monaco,18,middle,23.13,36.66,61.01,False,1.12,dry,3.56,stable dry phase,1.0
2026-06-monaco,19,middle,23.96,34.86,59.59,False,0.52,dry,1.76,stable dry phase,1.0
2026-06-monaco,20,middle,23.82,36.12,59.81,False,0.43,dry,3.02,stable dry phase,1.0
2026-06-monaco,21,middle,23.94,39.58,61.13,False,0.35,dry,6.48,track heating,1.0
2026-06-monaco,22,middle,23.9,39.59,61.1,False,0.16,dry,6.49,track heating,1.0
2026-06-monaco,23,middle,23.9,40.51,60.77,False,0.46,dry,7.41,track heating,1.0
2026-06-monaco,24,middle,23.78,39.61,61.06,False,0.68,dry,6.51,track heating,1.0
2026-06-monaco,25,middle,23.7,39.92,61.8,False,0.53,dry,6.82,track heating,1.0
2026-06-monaco,26,middle,23.85,40.88,62.79,False,0.5,dry,7.78,track heating,1.0
2026-06-monaco,27,middle,23.79,38.8,62.54,False,0.55,dry,5.7,track heating,1.0
2026-06-monaco,28,middle,23.66,37.2,61.29,False,0.7,dry,4.1,stable dry phase,1.0
2026-06-monaco,29,middle,23.71,38.01,60.43,False,0.85,dry,4.91,stable dry phase,1.0
2026-06-monaco,30,middle,23.79,39.31,59.28,False,0.62,dry,6.21,track heating,1.0
2026-06-monaco,31,middle,23.72,36.26,60.38,False,0.28,dry,3.16,stable dry phase,1.0
2026-06-monaco,32,middle,23.75,33.42,60.64,False,0.51,dry,0.32,stable dry phase,1.0
2026-06-monaco,33,middle,23.71,37.43,59.77,False,0.95,dry,4.33,stable dry phase,1.0
2026-06-monaco,34,middle,23.63,31.12,62.04,False,1.1,dry,-1.98,stable dry phase,1.0
2026-06-monaco,35,middle,23.62,30.82,62.79,False,1.11,dry,-2.28,stable dry phase,1.0
2026-06-monaco,36,middle,23.59,39.45,63.05,False,0.59,dry,6.35,track heating,1.0
2026-06-monaco,37,middle,23.57,41.01,63.77,False,0.31,dry,7.91,track heating,1.0
2026-06-monaco,38,middle,23.63,40.99,62.65,False,0.84,dry,7.89,track heating,1.0
2026-06-monaco,39,middle,23.69,40.69,61.16,False,0.98,dry,7.59,track heating,1.0
2026-06-monaco,40,middle,23.64,43.43,60.64,False,0.61,dry,10.33,track heating,1.0
2026-06-monaco,41,middle,23.6,42.74,61.41,False,0.56,dry,9.64,track heating,1.0
2026-06-monaco,42,middle,23.65,42.34,62.02,False,0.74,dry,9.24,track heating,1.0
2026-06-monaco,43,middle,23.72,42.93,61.73,False,1.16,dry,9.83,track heating,1.0
2026-06-monaco,44,middle,23.89,42.44,61.22,False,2.16,dry,9.34,track heating,1.0
2026-06-monaco,45,middle,23.99,42.51,60.88,False,1.67,dry,9.41,track heating,1.0
2026-06-monaco,46,middle,24.06,42.79,60.54,False,1.41,dry,9.69,track heating,1.0
2026-06-monaco,47,middle,24.09,43.08,59.92,False,1.94,dry,9.98,track heating,1.0
2026-06-monaco,48,middle,24.04,43.22,59.86,False,1.56,dry,10.12,track heating,1.0
2026-06-monaco,49,middle,24.08,43.57,59.32,False,0.94,dry,10.47,track heating,1.0
2026-06-monaco,50,middle,24.14,43.62,58.41,False,0.97,dry,10.52,track heating,1.0
2026-06-monaco,51,middle,24.18,43.57,57.96,False,1.08,dry,10.47,track heating,1.0
2026-06-monaco,52,middle,24.19,43.71,57.61,False,1.19,dry,10.61,track heating,1.0
2026-06-monaco,53,middle,24.24,43.62,57.03,False,1.83,dry,10.52,track heating,1.0
2026-06-monaco,54,middle,24.27,43.57,57.21,False,2.01,dry,10.47,track heating,1.0
2026-06-monaco,55,middle,24.38,43.54,57.15,False,1.51,dry,10.44,track heating,1.0
2026-06-monaco,56,middle,24.4,43.55,57.62,False,1.07,dry,10.45,track heating,1.0
2026-06-monaco,57,middle,24.41,43.42,58.01,False,0.83,dry,10.32,track heating,1.0
2026-06-monaco,58,middle,24.42,43.34,58.05,False,0.58,dry,10.24,track heating,1.0
2026-06-monaco,59,closing,24.45,43.28,58.28,False,0.79,dry,10.18,track heating,1.0
2026-06-monaco,60,closing,24.37,43.31,58.92,False,0.99,dry,10.21,track heating,1.0
2026-06-monaco,61,closing,24.34,43.28,59.31,False,1.52,dry,10.18,track heating,1.0
2026-06-monaco,62,closing,24.31,43.4,59.38,False,1.49,dry,10.3,track heating,1.0
2026-06-monaco,63,closing,24.3,43.54,59.48,False,0.89,dry,10.44,track heating,1.0
2026-06-monaco,64,closing,24.27,43.53,59.63,False,1.04,dry,10.43,track heating,1.0
2026-06-monaco,65,closing,24.22,43.59,59.61,False,1.44,dry,10.49,track heating,1.0
2026-06-monaco,66,closing,24.2,43.48,59.27,False,1.61,dry,10.38,track heating,1.0
2026-06-monaco,67,closing,24.26,43.54,59.29,False,1.27,dry,10.44,track heating,1.0
2026-06-monaco,68,closing,24.02,40.46,59.87,False,0.96,dry,7.36,track heating,1.0
2026-06-monaco,69,closing,23.83,37.29,61.21,False,1.63,dry,4.19,stable dry phase,1.0
2026-06-monaco,70,closing,24.1,36.9,60.8,False,1.4,dry,3.8,stable dry phase,1.0
2026-06-monaco,71,closing,23.81,36.14,60.49,False,0.6,dry,3.04,stable dry phase,1.0
2026-06-monaco,72,closing,23.7,35.5,61.5,False,1.1,dry,2.4,stable dry phase,1.0
2026-06-monaco,73,closing,23.69,35.83,61.73,False,0.51,dry,2.73,stable dry phase,1.0
2026-06-monaco,74,closing,23.51,36.29,63.15,False,0.7,dry,3.19,stable dry phase,1.0
2026-06-monaco,75,closing,23.5,35.6,62.2,False,2.2,dry,2.5,stable dry phase,1.0
2026-06-monaco,76,closing,23.6,35.9,62.5,False,0.5,dry,2.8,stable dry phase,1.0
2026-06-monaco,77,closing,23.6,35.55,61.91,False,2.03,dry,2.45,stable dry phase,1.0
2026-06-monaco,78,closing,23.51,35.59,62.43,False,1.29,dry,2.49,stable dry phase,1.0
2026-07-catalunya,1,opening,30.7,50.4,30.2,False,4.0,dry,0.0,stable dry phase,1.0
2026-07-catalunya,2,opening,30.63,51.11,30.57,False,2.65,dry,0.71,stable dry phase,1.0
2026-07-catalunya,3,opening,30.7,50.5,30.3,False,4.3,dry,0.1,stable dry phase,1.0
