race_analysis_id,driver,team,stint_number,compound,start_lap,end_lap,stint_length,avg_lap_time_s,median_lap_time_s,best_lap_time_s,degradation_s_per_lap,degradation_confidence,pace_rank_in_stint,compound_phase,traffic_adjusted_flag,stint_quality_score,note
2026-04-miami,BOT,Cadillac,2,SOFT,7,21,15,110.701,96.902,96.08,-3.415,0.85,18.0,medium,False,0.895,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,BOT,Cadillac,3,MEDIUM,22,30,9,98.941,96.571,96.262,-0.6236,0.65,2.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,BOT,Cadillac,4,MEDIUM,31,55,25,99.043,98.102,97.114,-0.0778,0.9,1.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,COL,Alpine,1,MEDIUM,1,31,31,103.687,94.4,93.941,-0.8391,0.9,8.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,COL,Alpine,2,HARD,32,57,26,94.109,93.57,93.035,-0.1287,0.9,7.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,GAS,Alpine,1,MEDIUM,1,5,5,97.68,95.311,94.856,,0.35,1.0,short,False,0.545,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,HAD,Red Bull Racing,1,HARD,1,5,5,98.929,95.628,94.833,,0.35,2.0,short,False,0.545,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,HAM,Ferrari,1,MEDIUM,1,27,27,104.911,94.19,93.545,-0.9164,0.9,12.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,HAM,Ferrari,2,HARD,28,57,30,94.014,93.395,92.676,-0.0438,0.9,6.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,HUL,Audi,1,MEDIUM,1,1,1,114.251,114.251,114.251,,0.35,22.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,HUL,Audi,2,MEDIUM,2,7,6,110.873,109.487,94.523,4.4309,0.517,19.0,short,False,0.662,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,LAW,Racing Bulls,1,MEDIUM,1,6,6,102.554,97.079,94.814,3.8127,0.517,4.0,short,False,0.662,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,LEC,Ferrari,1,MEDIUM,1,21,21,105.521,94.062,92.878,-0.8078,0.9,14.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,LEC,Ferrari,2,HARD,22,57,36,93.922,92.943,92.515,-0.0056,0.9,5.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,LIN,Racing Bulls,1,MEDIUM,1,28,28,105.797,96.187,95.233,-0.8732,0.9,16.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,LIN,Racing Bulls,2,HARD,29,56,28,95.777,94.684,94.058,-0.0099,0.9,13.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,NOR,McLaren,1,MEDIUM,1,27,27,102.409,93.096,92.556,-0.8578,0.9,3.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,NOR,McLaren,2,HARD,28,57,30,92.968,92.446,91.869,-0.0844,0.9,2.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,OCO,Haas F1 Team,1,MEDIUM,1,31,31,104.354,95.403,94.862,-0.8225,0.9,11.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,OCO,Haas F1 Team,2,HARD,32,56,25,95.126,94.439,93.712,-0.1141,0.9,12.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,PER,Cadillac,1,MEDIUM,1,29,29,105.812,96.617,96.214,-0.8321,0.9,17.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,PER,Cadillac,2,HARD,30,56,27,96.601,95.829,94.895,-0.1031,0.9,15.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,PIA,McLaren,1,MEDIUM,1,28,28,104.322,93.982,93.22,-0.9021,0.9,10.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,PIA,McLaren,2,HARD,29,57,29,93.288,92.664,91.949,-0.1123,0.9,3.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,RUS,Mercedes,1,MEDIUM,1,20,20,108.567,94.024,93.194,-0.7675,0.9,20.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,RUS,Mercedes,2,HARD,21,57,37,93.81,93.272,92.446,-0.0473,0.9,4.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,SAI,Williams,1,MEDIUM,1,28,28,105.038,95.228,93.978,-0.9019,0.9,13.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,SAI,Williams,2,HARD,29,57,29,94.492,94.004,93.026,-0.0818,0.9,8.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,STR,Aston Martin,1,MEDIUM,1,21,21,109.656,97.442,96.085,-0.8491,0.9,21.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,STR,Aston Martin,2,SOFT,22,37,16,97.23,95.885,95.203,-0.1891,0.883,16.0,medium,False,0.918,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,STR,Aston Martin,3,SOFT,38,56,19,95.971,95.135,94.716,-0.2429,0.9,1.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,VER,Red Bull Racing,1,MEDIUM,1,6,6,103.365,93.813,93.239,5.2103,0.55,7.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-04-miami,VER,Red Bull Racing,2,HARD,7,57,51,98.491,93.693,93.11,-0.4845,0.9,17.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,ALB,Williams,1,SOFT,1,12,12,81.514,79.217,77.221,-1.4545,0.717,11.0,medium,False,0.802,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,ALO,Aston Martin,1,SOFT,1,20,20,82.273,80.506,79.635,-0.033,0.9,12.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,ALO,Aston Martin,2,SOFT,21,24,4,81.837,80.864,80.426,,0.35,15.0,short,False,0.545,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,ANT,Mercedes,1,SOFT,1,31,31,78.298,76.182,75.411,0.1337,0.9,2.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,ANT,Mercedes,2,MEDIUM,32,68,37,77.528,75.179,74.21,-0.1506,0.9,2.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BEA,Haas F1 Team,1,SOFT,1,30,30,80.998,78.011,77.264,0.1187,0.9,10.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BEA,Haas F1 Team,2,MEDIUM,31,67,37,79.051,76.736,76.002,-0.1442,0.9,6.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOR,Audi,1,INTERMEDIATE,1,2,2,101.452,101.452,95.549,,0.35,19.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOR,Audi,2,SOFT,3,18,16,80.095,78.457,77.698,0.0316,0.883,11.0,medium,False,0.918,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOR,Audi,3,MEDIUM,19,66,48,79.74,77.34,76.221,-0.0764,0.9,4.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOT,Cadillac,1,INTERMEDIATE,1,3,3,98.071,98.731,87.677,,0.35,16.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOT,Cadillac,2,SOFT,4,9,6,84.954,81.639,79.925,1.5867,0.55,19.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOT,Cadillac,3,MEDIUM,10,29,20,83.429,80.768,79.225,0.6081,0.9,10.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOT,Cadillac,4,SOFT,30,49,20,83.3,79.326,78.67,0.5905,0.9,4.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,BOT,Cadillac,5,MEDIUM,50,64,15,80.708,78.557,77.725,-0.7698,0.85,1.0,medium,False,0.895,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,COL,Alpine,1,MEDIUM,1,30,30,79.486,77.592,76.705,-0.0011,0.9,7.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,COL,Alpine,2,HARD,31,67,37,79.208,76.672,75.462,-0.1759,0.9,7.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,GAS,Alpine,1,MEDIUM,1,30,30,80.191,77.853,76.867,-0.0289,0.9,9.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,GAS,Alpine,2,HARD,31,67,37,79.043,76.84,75.39,-0.1598,0.9,5.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HAD,Red Bull Racing,1,SOFT,1,31,31,78.979,76.732,76.153,0.1223,0.9,5.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HAD,Red Bull Racing,2,MEDIUM,32,52,21,79.388,75.781,75.361,0.1991,0.9,10.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HAD,Red Bull Racing,3,SOFT,53,62,10,80.454,75.209,74.758,0.1509,0.683,7.0,medium,False,0.778,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HAD,Red Bull Racing,4,SOFT,63,67,5,76.152,75.399,74.578,-0.9099,0.517,1.0,short,False,0.662,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HAM,Ferrari,1,SOFT,1,31,31,78.878,76.482,75.961,0.1675,0.9,4.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HAM,Ferrari,2,MEDIUM,32,68,37,77.333,75.243,74.573,-0.1117,0.9,1.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HUL,Audi,1,INTERMEDIATE,1,2,2,98.465,98.465,93.863,,0.35,17.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HUL,Audi,2,SOFT,3,20,18,80.184,78.275,77.126,0.1171,0.9,13.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,HUL,Audi,3,MEDIUM,21,66,46,79.776,77.09,76.275,-0.0616,0.9,5.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,LAW,Racing Bulls,1,MEDIUM,1,30,30,79.944,78.017,77.265,0.0212,0.9,8.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,LAW,Racing Bulls,2,SOFT,31,67,37,79.234,76.854,75.604,-0.1762,0.9,8.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,LEC,Ferrari,1,SOFT,1,31,31,79.069,76.553,76.09,0.161,0.9,6.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,LEC,Ferrari,2,MEDIUM,32,68,37,78.075,75.97,75.297,-0.059,0.9,4.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,LIN,Racing Bulls,1,MEDIUM,1,1,1,,,,,0.35,,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,NOR,McLaren,1,INTERMEDIATE,1,2,2,91.977,91.977,86.181,,0.35,15.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,NOR,McLaren,2,MEDIUM,3,15,13,80.134,78.027,76.801,0.2995,0.783,12.0,medium,False,0.848,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,NOR,McLaren,3,MEDIUM,16,39,24,79.457,76.797,75.845,0.0722,0.9,2.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,OCO,Haas F1 Team,1,SOFT,1,16,16,82.702,80.154,78.505,-0.1943,0.883,13.0,medium,False,0.918,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,OCO,Haas F1 Team,2,MEDIUM,17,30,14,84.024,78.665,78.264,1.6501,0.817,18.0,medium,False,0.872,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,OCO,Haas F1 Team,3,SOFT,31,66,36,79.578,77.672,76.577,-0.0994,0.9,3.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PER,Cadillac,1,INTERMEDIATE,1,2,2,101.7,101.7,98.381,,0.35,20.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PER,Cadillac,2,SOFT,3,15,13,81.139,79.086,78.497,0.2055,0.783,14.0,medium,False,0.848,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PER,Cadillac,3,MEDIUM,16,29,14,81.352,78.523,77.936,0.7243,0.817,8.0,medium,False,0.872,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PER,Cadillac,4,SOFT,30,40,11,81.976,78.68,76.915,-1.8818,0.683,3.0,medium,False,0.778,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PIA,McLaren,1,INTERMEDIATE,1,1,1,105.524,105.524,105.524,,0.35,21.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PIA,McLaren,2,MEDIUM,2,12,11,81.999,77.969,76.989,0.8562,0.717,16.0,medium,False,0.802,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PIA,McLaren,3,MEDIUM,13,51,39,80.338,77.053,75.801,0.1308,0.9,6.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,PIA,McLaren,4,SOFT,52,66,15,77.85,76.439,75.456,-0.4821,0.85,2.0,medium,False,0.895,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,RUS,Mercedes,1,SOFT,1,30,30,76.933,76.273,75.477,-0.1451,0.9,1.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,SAI,Williams,1,INTERMEDIATE,1,2,2,100.287,100.287,98.114,,0.35,18.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,SAI,Williams,2,MEDIUM,3,30,28,79.258,77.411,76.655,0.1615,0.9,9.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,SAI,Williams,3,MEDIUM,31,67,37,79.297,76.764,75.852,-0.151,0.9,1.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,STR,Aston Martin,1,SOFT,1,14,14,84.269,81.383,80.133,-0.3988,0.817,14.0,medium,False,0.872,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,STR,Aston Martin,2,SOFT,15,49,35,82.91,80.571,78.721,0.0532,0.9,17.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,STR,Aston Martin,3,MEDIUM,50,64,15,82.17,79.609,78.877,-0.5879,0.85,9.0,medium,False,0.895,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,VER,Red Bull Racing,1,SOFT,1,31,31,78.494,76.423,75.837,0.1151,0.9,3.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-05-villeneuve,VER,Red Bull Racing,2,MEDIUM,32,68,37,77.668,75.505,74.398,-0.1378,0.9,3.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALB,Williams,1,MEDIUM,1,43,43,80.105,79.133,78.364,0.0392,0.9,10.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALB,Williams,2,SOFT,44,59,16,83.443,80.953,77.946,0.7316,0.883,18.0,medium,False,0.918,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALB,Williams,3,SOFT,60,65,6,100.099,101.442,80.988,-3.2214,0.55,9.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALB,Williams,4,SOFT,66,67,2,107.265,107.265,107.265,,0.35,11.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALB,Williams,5,SOFT,68,68,1,145.09,145.09,145.09,,0.35,14.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALB,Williams,6,SOFT,69,78,10,80.533,76.776,76.393,-1.8788,0.65,4.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALO,Aston Martin,1,MEDIUM,1,3,3,92.886,97.265,82.343,,0.35,18.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALO,Aston Martin,2,SOFT,4,58,55,80.407,79.414,78.696,0.0783,0.9,8.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALO,Aston Martin,3,SOFT,59,59,1,113.313,113.313,113.313,,0.35,12.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALO,Aston Martin,4,SOFT,60,65,6,96.317,93.031,82.122,0.6284,0.55,2.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALO,Aston Martin,5,SOFT,66,67,2,106.295,106.295,106.295,,0.35,10.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALO,Aston Martin,6,SOFT,68,68,1,,,,,0.35,,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ALO,Aston Martin,7,SOFT,69,78,10,87.41,79.226,77.12,-4.0216,0.683,3.0,medium,False,0.778,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ANT,Mercedes,1,MEDIUM,1,37,37,77.452,76.862,76.05,0.0388,0.9,1.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ANT,Mercedes,2,HARD,38,61,24,79.215,76.233,74.99,0.5639,0.9,3.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ANT,Mercedes,3,SOFT,62,66,5,120.803,120.361,111.182,-1.9547,0.517,17.0,short,False,0.662,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ANT,Mercedes,4,SOFT,67,68,2,105.482,105.482,105.482,,0.35,6.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,ANT,Mercedes,5,SOFT,69,78,10,78.317,74.585,73.481,-2.3416,0.65,1.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BEA,Haas F1 Team,1,MEDIUM,1,1,1,122.78,122.78,122.78,,0.35,21.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BEA,Haas F1 Team,2,HARD,2,28,27,80.551,80.636,78.475,-0.1523,0.9,10.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,1,SOFT,1,1,1,118.809,118.809,118.809,,0.35,20.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,2,HARD,2,43,42,80.515,80.191,77.906,-0.0017,0.9,9.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,3,MEDIUM,44,58,15,82.444,79.58,76.803,1.2369,0.85,2.0,medium,False,0.895,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,4,MEDIUM,59,59,1,116.861,116.861,116.861,,0.35,16.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,5,SOFT,60,65,6,90.124,83.876,81.089,4.0082,0.55,6.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,6,SOFT,66,67,2,105.268,105.268,105.268,,0.35,8.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,7,SOFT,68,68,1,146.26,146.26,146.26,,0.35,4.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOR,Audi,8,SOFT,69,78,10,87.092,78.061,77.104,-3.9005,0.683,1.0,medium,False,0.778,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOT,Cadillac,1,SOFT,1,1,1,118.143,118.143,118.143,,0.35,19.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,BOT,Cadillac,2,MEDIUM,2,16,15,81.784,81.451,80.494,-0.0695,0.817,13.0,medium,False,0.872,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,COL,Alpine,1,MEDIUM,1,35,35,80.36,79.138,78.227,0.0199,0.9,12.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,COL,Alpine,2,HARD,36,59,24,82.88,80.777,76.852,0.6089,0.9,17.0,medium,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,COL,Alpine,3,HARD,60,65,6,97.991,93.298,81.664,-0.0116,0.55,6.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,COL,Alpine,4,HARD,66,67,2,105.556,105.556,105.556,,0.35,8.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,COL,Alpine,5,SOFT,68,68,1,,,,,0.35,,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,COL,Alpine,6,SOFT,69,78,10,87.941,78.081,76.316,-4.4496,0.683,6.0,medium,False,0.778,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,GAS,Alpine,1,MEDIUM,1,45,45,79.3,78.521,77.946,0.0168,0.9,8.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,GAS,Alpine,2,HARD,46,60,15,82.29,78.218,77.055,1.0931,0.85,15.0,medium,False,0.895,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,GAS,Alpine,3,HARD,61,66,6,97.579,93.071,81.81,-0.3453,0.55,4.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,GAS,Alpine,4,HARD,67,68,2,106.41,106.41,106.41,,0.35,10.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,GAS,Alpine,5,SOFT,69,78,10,79.6,76.296,75.497,-1.9517,0.65,2.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAD,Red Bull Racing,1,MEDIUM,1,32,32,79.234,78.705,77.138,0.0987,0.9,6.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAD,Red Bull Racing,2,HARD,33,60,28,79.916,77.776,77.279,0.2957,0.9,5.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAD,Red Bull Racing,3,HARD,61,66,6,100.324,100.118,79.974,-3.3983,0.55,10.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAD,Red Bull Racing,4,HARD,67,68,2,105.533,105.533,105.533,,0.35,7.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAD,Red Bull Racing,5,SOFT,69,78,10,80.436,76.628,75.669,-2.3533,0.65,5.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAM,Ferrari,1,MEDIUM,1,28,28,78.116,77.127,76.587,0.087,0.9,2.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAM,Ferrari,2,HARD,29,60,32,78.309,76.825,76.278,0.1863,0.9,1.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAM,Ferrari,3,SOFT,61,61,1,120.346,120.346,120.346,,0.35,16.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAM,Ferrari,4,SOFT,62,66,5,111.977,113.272,92.261,4.9418,0.517,15.0,short,False,0.662,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAM,Ferrari,5,SOFT,67,68,2,104.297,104.297,104.297,,0.35,8.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HAM,Ferrari,6,SOFT,69,78,10,78.798,75.33,74.643,-2.1357,0.65,2.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HUL,Audi,1,MEDIUM,1,12,12,82.241,79.899,78.714,-0.0797,0.75,14.0,medium,False,0.825,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HUL,Audi,2,HARD,13,58,46,80.379,79.698,76.332,0.1589,0.9,7.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HUL,Audi,3,HARD,59,59,1,114.002,114.002,114.002,,0.35,13.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HUL,Audi,4,HARD,60,65,6,97.663,93.689,82.177,-0.8485,0.55,4.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HUL,Audi,5,HARD,66,67,2,108.126,108.126,108.126,,0.35,12.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HUL,Audi,6,SOFT,68,68,1,145.851,145.851,145.851,,0.35,9.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,HUL,Audi,7,SOFT,69,78,10,80.203,76.748,76.353,-1.6184,0.65,1.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LAW,Racing Bulls,1,MEDIUM,1,44,44,79.76,78.934,78.449,0.0169,0.9,9.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LAW,Racing Bulls,2,SOFT,45,60,16,82.413,77.874,77.257,1.1966,0.883,16.0,medium,False,0.918,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LAW,Racing Bulls,3,SOFT,61,66,6,95.132,95.427,79.559,1.2899,0.55,3.0,short,False,0.685,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LAW,Racing Bulls,4,SOFT,67,68,2,103.746,103.746,103.746,,0.35,5.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LAW,Racing Bulls,5,SOFT,69,78,10,80.066,76.396,75.754,-2.0072,0.65,4.0,medium,False,0.755,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LEC,Ferrari,1,MEDIUM,1,35,35,78.153,77.338,76.84,0.0495,0.9,3.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LEC,Ferrari,2,HARD,36,60,25,78.648,76.476,75.964,0.3236,0.9,2.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LEC,Ferrari,3,SOFT,61,61,1,115.305,115.305,115.305,,0.35,15.0,short,False,0.345,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LEC,Ferrari,4,SOFT,62,65,4,108.654,106.85,94.67,,0.35,14.0,short,False,0.545,Timing-derived; traffic and gaps are not directly measured.
2026-06-monaco,LIN,Racing Bulls,1,MEDIUM,1,59,59,80.984,79.406,78.342,0.0755,0.9,13.0,long,False,0.93,Timing-derived; traffic and gaps are not directly measured.
