race_analysis_id,driver,team,lap_number,race_phase,compound,stint_number,lap_time_s,normalized_pace_delta_s,field_rank_on_lap,rolling_pace_delta_s,tyre_age,fuel_corrected_delta_s,weather_adjusted_flag,pace_confidence
2024-01-bahrain,HAM,Mercedes,8,opening,SOFT,1,98.221,-0.146,10,-0.302,11,0.134,False,0.72
2024-01-bahrain,HAM,Mercedes,9,opening,SOFT,1,98.645,-0.004,10,-0.273,12,0.311,False,0.72
2024-01-bahrain,HAM,Mercedes,10,opening,SOFT,1,98.037,-0.71,7,-0.286,13,-0.36,False,0.72
2024-01-bahrain,HAM,Mercedes,11,opening,SOFT,1,98.236,-0.369,8,-0.361,14,0.016,False,0.72
2024-01-bahrain,HAM,Mercedes,12,middle,SOFT,1,100.889,2.058,15,0.326,15,2.478,False,0.72
2024-01-bahrain,HAM,Mercedes,13,middle,HARD,2,118.645,19.94,17,7.21,1,20.395,False,0.72
2024-01-bahrain,HAM,Mercedes,14,middle,HARD,2,97.178,-0.429,6,7.19,2,0.061,False,0.72
2024-01-bahrain,HAM,Mercedes,15,middle,HARD,2,97.264,-0.232,8,6.426,3,0.293,False,0.72
2024-01-bahrain,HAM,Mercedes,16,middle,HARD,2,97.091,-0.428,7,-0.363,4,0.132,False,0.72
2024-01-bahrain,HAM,Mercedes,17,middle,HARD,2,97.111,-0.326,7,-0.329,5,0.269,False,0.72
2024-01-bahrain,HAM,Mercedes,18,middle,HARD,2,96.85,-0.718,4,-0.49,6,-0.088,False,0.72
2024-01-bahrain,HAM,Mercedes,19,middle,HARD,2,96.694,-0.781,6,-0.608,7,-0.116,False,0.72
2024-01-bahrain,HAM,Mercedes,20,middle,HARD,2,96.264,-1.461,3,-0.986,8,-0.761,False,0.72
2024-01-bahrain,HAM,Mercedes,21,middle,HARD,2,96.51,-1.051,4,-1.098,9,-0.316,False,0.72
2024-01-bahrain,HAM,Mercedes,22,middle,HARD,2,96.633,-0.792,5,-1.101,10,-0.022,False,0.72
2024-01-bahrain,HAM,Mercedes,23,middle,HARD,2,96.717,-0.726,6,-0.856,11,0.079,False,0.72
2024-01-bahrain,HAM,Mercedes,24,middle,HARD,2,96.666,-0.674,5,-0.731,12,0.166,False,0.72
2024-01-bahrain,HAM,Mercedes,25,middle,HARD,2,96.919,-0.596,7,-0.665,13,0.279,False,0.72
2024-01-bahrain,HAM,Mercedes,26,middle,HARD,2,96.714,-1.035,6,-0.768,14,-0.125,False,0.72
2024-01-bahrain,HAM,Mercedes,27,middle,HARD,2,97.201,-0.426,10,-0.686,15,0.519,False,0.72
2024-01-bahrain,HAM,Mercedes,28,middle,HARD,2,96.692,-0.904,4,-0.788,16,0.076,False,0.72
2024-01-bahrain,HAM,Mercedes,29,middle,HARD,2,96.786,-0.356,5,-0.562,17,0.659,False,0.72
2024-01-bahrain,HAM,Mercedes,30,middle,HARD,2,97.244,0.076,13,-0.394,18,1.126,False,0.72
2024-01-bahrain,HAM,Mercedes,31,middle,HARD,2,96.975,-0.056,9,-0.112,19,1.029,False,0.72
2024-01-bahrain,HAM,Mercedes,32,middle,HARD,2,97.325,0.326,14,0.116,20,1.446,False,0.72
2024-01-bahrain,HAM,Mercedes,33,middle,HARD,2,99.696,2.76,19,1.01,21,3.915,False,0.72
2024-01-bahrain,HAM,Mercedes,34,middle,HARD,3,114.974,18.317,19,7.134,1,19.507,False,0.72
2024-01-bahrain,HAM,Mercedes,35,middle,HARD,3,95.489,-1.188,2,6.63,2,0.037,False,0.72
2024-01-bahrain,HAM,Mercedes,36,middle,HARD,3,95.279,-1.348,3,5.26,3,-0.088,False,0.72
2024-01-bahrain,HAM,Mercedes,37,middle,HARD,3,95.597,-0.687,7,-1.074,4,0.608,False,0.72
2024-01-bahrain,HAM,Mercedes,38,middle,HARD,3,94.966,-1.281,3,-1.105,5,0.049,False,0.72
2024-01-bahrain,HAM,Mercedes,39,middle,HARD,3,94.722,-1.144,4,-1.037,6,0.221,False,0.72
2024-01-bahrain,HAM,Mercedes,40,middle,HARD,3,95.041,-1.126,5,-1.184,7,0.274,False,0.72
2024-01-bahrain,HAM,Mercedes,41,middle,HARD,3,94.94,-1.092,2,-1.121,8,0.343,False,0.72
2024-01-bahrain,HAM,Mercedes,42,middle,HARD,3,94.996,-0.574,6,-0.931,9,0.896,False,0.72
2024-01-bahrain,HAM,Mercedes,43,closing,HARD,3,94.935,-0.493,4,-0.72,10,1.012,False,0.72
2024-01-bahrain,HAM,Mercedes,44,closing,HARD,3,95.169,-0.249,8,-0.439,11,1.291,False,0.72
2024-01-bahrain,HAM,Mercedes,45,closing,HARD,3,95.184,-0.136,7,-0.292,12,1.439,False,0.72
2024-01-bahrain,HAM,Mercedes,46,closing,HARD,3,95.285,-0.154,7,-0.18,13,1.456,False,0.72
2024-01-bahrain,HAM,Mercedes,47,closing,HARD,3,95.226,-0.419,6,-0.236,14,1.226,False,0.72
2024-01-bahrain,HAM,Mercedes,48,closing,HARD,3,96.165,0.277,13,-0.099,15,1.957,False,0.72
2024-01-bahrain,HAM,Mercedes,49,closing,HARD,3,95.914,0.12,11,-0.007,16,1.835,False,0.72
2024-01-bahrain,HAM,Mercedes,50,closing,HARD,3,95.612,-0.21,8,0.062,17,1.54,False,0.72
2024-01-bahrain,HAM,Mercedes,51,closing,HARD,3,95.532,-0.38,8,-0.157,18,1.405,False,0.72
2024-01-bahrain,HAM,Mercedes,52,closing,HARD,3,95.479,-0.526,6,-0.372,19,1.294,False,0.72
2024-01-bahrain,HAM,Mercedes,53,closing,HARD,3,95.55,-0.437,5,-0.448,20,1.418,False,0.72
2024-01-bahrain,HAM,Mercedes,54,closing,HARD,3,95.974,-0.086,9,-0.35,21,1.804,False,0.72
2024-01-bahrain,HAM,Mercedes,55,closing,HARD,3,95.633,-0.547,5,-0.357,22,1.378,False,0.72
2024-01-bahrain,HAM,Mercedes,56,closing,HARD,3,95.706,-0.394,6,-0.342,23,1.566,False,0.72
2024-01-bahrain,HAM,Mercedes,57,closing,HARD,3,96.138,0.109,6,-0.277,24,2.104,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,1,opening,SOFT,1,113.555,9.869,20,9.869,1,9.904,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,2,opening,HARD,2,130.911,32.584,20,21.226,1,32.654,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,3,opening,HARD,2,97.317,-1.034,5,13.806,2,-0.929,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,4,opening,HARD,2,97.349,-0.95,3,10.2,3,-0.81,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,5,opening,HARD,2,97.663,-0.766,2,-0.917,4,-0.591,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,6,opening,HARD,2,97.896,-0.376,6,-0.697,5,-0.166,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,7,opening,HARD,2,97.682,-0.827,2,-0.656,6,-0.582,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,8,opening,HARD,2,97.82,-0.547,2,-0.583,7,-0.267,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,9,opening,HARD,2,97.883,-0.766,5,-0.713,8,-0.451,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,10,opening,HARD,2,98.37,-0.377,9,-0.563,9,-0.027,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,11,opening,HARD,2,97.638,-0.967,4,-0.703,10,-0.582,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,12,middle,HARD,2,97.706,-1.125,6,-0.823,11,-0.705,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,13,middle,HARD,2,97.801,-0.904,9,-0.999,12,-0.449,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,14,middle,HARD,2,97.879,0.272,13,-0.586,13,0.762,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,15,middle,HARD,2,98.11,0.614,15,-0.006,14,1.139,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,16,middle,HARD,2,97.796,0.278,15,0.388,15,0.838,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,17,middle,HARD,2,97.891,0.454,13,0.449,16,1.049,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,18,middle,HARD,2,98.216,0.648,19,0.46,17,1.278,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,19,middle,HARD,2,97.862,0.387,18,0.497,18,1.052,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,20,middle,HARD,2,100.798,3.073,20,1.37,19,3.773,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,21,middle,HARD,3,118.699,21.138,20,8.199,1,21.873,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,22,middle,HARD,3,96.858,-0.567,8,7.881,2,0.203,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,23,middle,HARD,3,96.725,-0.718,7,6.618,3,0.087,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,24,middle,HARD,3,96.626,-0.714,4,-0.666,4,0.126,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,25,middle,HARD,3,96.652,-0.863,4,-0.765,5,0.012,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,26,middle,HARD,3,96.548,-1.201,4,-0.926,6,-0.291,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,27,middle,HARD,3,96.647,-0.98,4,-1.014,7,-0.035,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,28,middle,HARD,3,97.254,-0.342,9,-0.841,8,0.638,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,29,middle,HARD,3,96.837,-0.305,6,-0.542,9,0.71,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,30,middle,HARD,3,96.691,-0.477,7,-0.374,10,0.573,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,31,middle,HARD,3,96.578,-0.453,6,-0.411,11,0.632,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,32,middle,HARD,3,96.935,-0.064,9,-0.331,12,1.056,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,33,middle,HARD,3,96.784,-0.152,10,-0.223,13,1.003,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,34,middle,HARD,3,96.692,0.035,11,-0.06,14,1.225,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,35,middle,HARD,3,96.959,0.282,13,0.055,15,1.507,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,36,middle,HARD,3,96.795,0.168,12,0.162,16,1.428,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,37,middle,HARD,3,96.723,0.439,13,0.296,17,1.734,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,38,middle,HARD,3,100.083,3.837,19,1.481,18,5.167,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,39,middle,HARD,3,97.476,1.61,19,1.962,19,2.975,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,40,middle,HARD,3,97.088,0.921,17,2.122,20,2.321,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,41,middle,HARD,3,99.569,3.537,18,2.023,21,4.972,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,42,middle,SOFT,4,116.108,20.538,19,8.332,2,22.008,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,43,closing,SOFT,4,95.76,0.332,12,8.136,3,1.837,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,44,closing,SOFT,4,95.59,0.172,12,7.014,4,1.712,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,45,closing,SOFT,4,95.119,-0.201,6,0.101,5,1.374,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,46,closing,SOFT,4,94.834,-0.605,2,-0.211,6,1.005,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,47,closing,SOFT,4,95.226,-0.419,6,-0.408,7,1.226,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,48,closing,SOFT,4,95.146,-0.742,5,-0.589,8,0.938,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,49,closing,SOFT,4,95.494,-0.3,6,-0.487,9,1.415,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,50,closing,SOFT,4,95.167,-0.655,5,-0.566,10,1.095,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,51,closing,SOFT,4,95.529,-0.383,7,-0.446,11,1.402,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,52,closing,SOFT,4,95.921,-0.084,8,-0.374,12,1.736,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,53,closing,SOFT,4,95.994,0.007,11,-0.153,13,1.862,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,54,closing,SOFT,4,95.786,-0.274,6,-0.117,14,1.616,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,55,closing,SOFT,4,95.736,-0.444,6,-0.237,15,1.481,False,0.72
2024-01-bahrain,HUL,Haas F1 Team,56,closing,SOFT,4,95.602,-0.498,5,-0.405,16,1.462,False,0.72
2024-01-bahrain,LEC,Ferrari,1,opening,SOFT,1,98.271,-5.415,2,-5.415,4,-5.38,False,0.72
2024-01-bahrain,LEC,Ferrari,2,opening,SOFT,1,96.862,-1.466,4,-3.441,5,-1.396,False,0.72
2024-01-bahrain,LEC,Ferrari,3,opening,SOFT,1,98.062,-0.289,7,-2.39,6,-0.184,False,0.72
2024-01-bahrain,LEC,Ferrari,4,opening,SOFT,1,97.752,-0.547,7,-0.767,7,-0.407,False,0.72
2024-01-bahrain,LEC,Ferrari,5,opening,SOFT,1,98.131,-0.298,8,-0.378,8,-0.123,False,0.72
2024-01-bahrain,LEC,Ferrari,6,opening,SOFT,1,97.782,-0.49,3,-0.445,9,-0.28,False,0.72
2024-01-bahrain,LEC,Ferrari,7,opening,SOFT,1,98.957,0.448,13,-0.114,10,0.693,False,0.72
2024-01-bahrain,LEC,Ferrari,8,opening,SOFT,1,98.136,-0.231,8,-0.091,11,0.049,False,0.72
2024-01-bahrain,LEC,Ferrari,9,opening,SOFT,1,97.844,-0.805,4,-0.196,12,-0.49,False,0.72
2024-01-bahrain,LEC,Ferrari,10,opening,SOFT,1,97.884,-0.863,5,-0.633,13,-0.513,False,0.72
2024-01-bahrain,LEC,Ferrari,11,opening,SOFT,1,101.737,3.132,18,0.488,14,3.517,False,0.72
2024-01-bahrain,LEC,Ferrari,12,middle,HARD,2,117.471,18.64,18,6.97,1,19.06,False,0.72
2024-01-bahrain,LEC,Ferrari,13,middle,HARD,2,96.432,-2.273,1,6.5,2,-1.818,False,0.72
2024-01-bahrain,LEC,Ferrari,14,middle,HARD,2,96.756,-0.851,3,5.172,3,-0.361,False,0.72
2024-01-bahrain,LEC,Ferrari,15,middle,HARD,2,96.813,-0.683,1,-1.269,4,-0.158,False,0.72
2024-01-bahrain,LEC,Ferrari,16,middle,HARD,2,96.673,-0.846,5,-0.793,5,-0.286,False,0.72
2024-01-bahrain,LEC,Ferrari,17,middle,HARD,2,97.302,-0.135,9,-0.554,6,0.46,False,0.72
2024-01-bahrain,LEC,Ferrari,18,middle,HARD,2,97.438,-0.129,9,-0.37,7,0.501,False,0.72
2024-01-bahrain,LEC,Ferrari,19,middle,HARD,2,96.821,-0.654,7,-0.306,8,0.011,False,0.72
2024-01-bahrain,LEC,Ferrari,20,middle,HARD,2,96.794,-0.931,8,-0.571,9,-0.231,False,0.72
2024-01-bahrain,LEC,Ferrari,21,middle,HARD,2,96.977,-0.584,8,-0.723,10,0.151,False,0.72
2024-01-bahrain,LEC,Ferrari,22,middle,HARD,2,96.796,-0.629,7,-0.715,11,0.141,False,0.72
2024-01-bahrain,LEC,Ferrari,23,middle,HARD,2,96.987,-0.456,9,-0.556,12,0.349,False,0.72
2024-01-bahrain,LEC,Ferrari,24,middle,HARD,2,96.924,-0.416,9,-0.5,13,0.424,False,0.72
2024-01-bahrain,LEC,Ferrari,25,middle,HARD,2,96.76,-0.755,6,-0.542,14,0.12,False,0.72
2024-01-bahrain,LEC,Ferrari,26,middle,HARD,2,96.81,-0.939,8,-0.703,15,-0.029,False,0.72
2024-01-bahrain,LEC,Ferrari,27,middle,HARD,2,96.831,-0.796,7,-0.83,16,0.149,False,0.72
2024-01-bahrain,LEC,Ferrari,28,middle,HARD,2,96.907,-0.689,6,-0.808,17,0.291,False,0.72
2024-01-bahrain,LEC,Ferrari,29,middle,HARD,2,96.963,-0.179,7,-0.555,18,0.836,False,0.72
2024-01-bahrain,LEC,Ferrari,30,middle,HARD,2,97.158,-0.01,10,-0.292,19,1.04,False,0.72
2024-01-bahrain,LEC,Ferrari,31,middle,HARD,2,97.031,0.0,10,-0.063,20,1.085,False,0.72
2024-01-bahrain,LEC,Ferrari,32,middle,HARD,2,96.941,-0.058,10,-0.022,21,1.062,False,0.72
2024-01-bahrain,LEC,Ferrari,33,middle,HARD,2,96.741,-0.195,9,-0.084,22,0.96,False,0.72
2024-01-bahrain,LEC,Ferrari,34,middle,HARD,2,99.614,2.957,17,0.901,23,4.147,False,0.72
2024-01-bahrain,LEC,Ferrari,35,middle,HARD,3,116.166,19.489,18,7.417,1,20.714,False,0.72
2024-01-bahrain,LEC,Ferrari,36,middle,HARD,3,94.09,-2.537,1,6.636,2,-1.277,False,0.72
2024-01-bahrain,LEC,Ferrari,37,middle,HARD,3,94.897,-1.386,2,5.189,3,-0.091,False,0.72
2024-01-bahrain,LEC,Ferrari,38,middle,HARD,3,94.783,-1.463,1,-1.796,4,-0.133,False,0.72
2024-01-bahrain,LEC,Ferrari,39,middle,HARD,3,95.087,-0.779,7,-1.21,5,0.586,False,0.72
2024-01-bahrain,LEC,Ferrari,40,middle,HARD,3,94.859,-1.308,3,-1.183,6,0.092,False,0.72
2024-01-bahrain,LEC,Ferrari,41,middle,HARD,3,95.028,-1.004,3,-1.03,7,0.431,False,0.72
2024-01-bahrain,LEC,Ferrari,42,middle,HARD,3,94.982,-0.588,5,-0.967,8,0.882,False,0.72
2024-01-bahrain,LEC,Ferrari,43,closing,HARD,3,95.192,-0.236,7,-0.609,9,1.269,False,0.72
2024-01-bahrain,LEC,Ferrari,44,closing,HARD,3,95.051,-0.367,5,-0.397,10,1.173,False,0.72
2024-01-bahrain,LEC,Ferrari,45,closing,HARD,3,95.22,-0.1,8,-0.234,11,1.475,False,0.72
2024-01-bahrain,LEC,Ferrari,46,closing,HARD,3,95.058,-0.381,5,-0.282,12,1.229,False,0.72
2024-01-bahrain,LEC,Ferrari,47,closing,HARD,3,95.057,-0.588,4,-0.356,13,1.057,False,0.72
2024-01-bahrain,LEC,Ferrari,48,closing,HARD,3,95.308,-0.58,6,-0.516,14,1.1,False,0.72
2024-01-bahrain,LEC,Ferrari,49,closing,HARD,3,95.302,-0.492,4,-0.553,15,1.223,False,0.72
2024-01-bahrain,LEC,Ferrari,50,closing,HARD,3,95.383,-0.439,7,-0.504,16,1.311,False,0.72
2024-01-bahrain,LEC,Ferrari,51,closing,HARD,3,95.418,-0.494,6,-0.475,17,1.291,False,0.72
2024-01-bahrain,LEC,Ferrari,52,closing,HARD,3,95.394,-0.611,5,-0.515,18,1.209,False,0.72
2024-01-bahrain,LEC,Ferrari,53,closing,HARD,3,95.48,-0.507,4,-0.537,19,1.348,False,0.72
2024-01-bahrain,LEC,Ferrari,54,closing,HARD,3,95.265,-0.795,1,-0.638,20,1.095,False,0.72
2024-01-bahrain,LEC,Ferrari,55,closing,HARD,3,95.785,-0.395,7,-0.566,21,1.53,False,0.72
2024-01-bahrain,LEC,Ferrari,56,closing,HARD,3,95.924,-0.176,7,-0.455,22,1.784,False,0.72
2024-01-bahrain,LEC,Ferrari,57,closing,HARD,3,96.324,0.295,7,-0.092,23,2.29,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,1,opening,SOFT,1,104.349,0.663,12,0.663,1,0.698,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,2,opening,SOFT,1,98.911,0.584,15,0.623,2,0.654,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,3,opening,SOFT,1,98.399,0.048,11,0.431,3,0.153,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,4,opening,SOFT,1,98.497,0.198,16,0.277,4,0.338,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,5,opening,SOFT,1,98.576,0.147,12,0.131,5,0.322,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,6,opening,SOFT,1,98.529,0.257,13,0.201,6,0.467,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,7,opening,SOFT,1,100.058,1.549,20,0.651,7,1.794,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,8,opening,SOFT,1,99.172,0.805,15,0.87,8,1.085,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,9,opening,SOFT,1,98.861,0.213,12,0.856,9,0.528,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,10,opening,SOFT,1,98.747,0.0,10,0.339,10,0.35,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,11,opening,SOFT,1,101.088,2.483,17,0.898,11,2.868,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,12,middle,HARD,2,119.682,20.851,20,7.778,1,21.271,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,13,middle,HARD,2,96.89,-1.815,2,7.173,2,-1.36,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,14,middle,HARD,2,97.59,-0.017,10,6.34,3,0.473,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,15,middle,HARD,2,98.332,0.836,16,-0.332,4,1.361,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,16,middle,HARD,2,97.749,0.23,14,0.35,5,0.79,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,17,middle,HARD,2,98.282,0.845,15,0.637,6,1.44,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,18,middle,HARD,2,97.583,0.016,11,0.364,7,0.646,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,19,middle,HARD,2,97.792,0.317,17,0.393,8,0.982,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,20,middle,HARD,2,98.062,0.337,17,0.223,9,1.037,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,21,middle,HARD,2,98.01,0.449,16,0.368,10,1.184,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,22,middle,HARD,2,98.147,0.722,18,0.503,11,1.492,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,23,middle,HARD,2,98.293,0.85,19,0.674,12,1.655,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,24,middle,HARD,2,98.156,0.816,16,0.796,13,1.656,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,25,middle,HARD,2,98.29,0.775,18,0.814,14,1.65,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,26,middle,HARD,2,98.093,0.344,15,0.645,15,1.254,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,27,middle,HARD,2,98.226,0.599,14,0.573,16,1.544,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,28,middle,HARD,2,97.936,0.34,11,0.428,17,1.32,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,29,middle,HARD,2,97.965,0.823,15,0.588,18,1.838,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,30,middle,HARD,2,98.04,0.873,17,0.679,19,1.923,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,31,middle,HARD,2,98.0,0.969,14,0.888,20,2.054,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,32,middle,HARD,2,100.565,3.566,18,1.803,21,4.686,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,33,middle,HARD,3,116.655,19.719,20,8.085,1,20.874,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,34,middle,HARD,3,95.57,-1.087,2,7.399,2,0.103,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,35,middle,HARD,3,95.698,-0.979,3,5.884,3,0.246,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,36,middle,HARD,3,95.851,-0.776,6,-0.947,4,0.484,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,37,middle,HARD,3,95.741,-0.543,8,-0.766,5,0.752,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,38,middle,HARD,3,96.042,-0.204,9,-0.508,6,1.126,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,39,middle,HARD,3,95.876,0.01,11,-0.246,7,1.375,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,40,middle,HARD,3,96.071,-0.096,10,-0.097,8,1.304,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,41,middle,HARD,3,96.34,0.308,13,0.074,9,1.743,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,42,middle,HARD,3,96.31,0.74,13,0.317,10,2.21,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,43,closing,HARD,3,96.232,0.804,15,0.617,11,2.309,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,44,closing,HARD,3,96.249,0.831,15,0.792,12,2.371,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,45,closing,HARD,3,96.349,1.029,17,0.888,13,2.604,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,46,closing,HARD,3,96.446,1.007,17,0.956,14,2.617,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,47,closing,HARD,3,96.454,0.809,16,0.948,15,2.454,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,48,closing,HARD,3,96.679,0.791,17,0.869,16,2.471,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,49,closing,HARD,3,96.842,1.048,16,0.883,17,2.763,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,50,closing,HARD,3,97.035,1.213,18,1.017,18,2.963,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,51,closing,HARD,3,96.929,1.017,15,1.093,19,2.802,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,52,closing,HARD,3,96.93,0.925,14,1.051,20,2.745,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,53,closing,HARD,3,97.958,1.971,19,1.304,21,3.826,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,54,closing,HARD,3,96.89,0.83,16,1.242,22,2.72,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,55,closing,HARD,3,97.457,1.277,20,1.359,23,3.202,False,0.72
2024-01-bahrain,MAG,Haas F1 Team,56,closing,HARD,3,97.584,1.484,17,1.197,24,3.444,False,0.72
2024-01-bahrain,NOR,McLaren,1,opening,SOFT,1,102.168,-1.518,7,-1.518,4,-1.483,False,0.72
2024-01-bahrain,NOR,McLaren,2,opening,SOFT,1,98.01,-0.317,7,-0.918,5,-0.247,False,0.72
2024-01-bahrain,NOR,McLaren,3,opening,SOFT,1,97.787,-0.564,6,-0.8,6,-0.459,False,0.72
2024-01-bahrain,NOR,McLaren,4,opening,SOFT,1,97.45,-0.849,4,-0.577,7,-0.709,False,0.72
2024-01-bahrain,NOR,McLaren,5,opening,SOFT,1,97.794,-0.635,3,-0.683,8,-0.46,False,0.72
2024-01-bahrain,NOR,McLaren,6,opening,SOFT,1,97.896,-0.376,6,-0.62,9,-0.166,False,0.72
2024-01-bahrain,NOR,McLaren,7,opening,SOFT,1,97.86,-0.649,5,-0.553,10,-0.404,False,0.72
2024-01-bahrain,NOR,McLaren,8,opening,SOFT,1,98.134,-0.233,7,-0.419,11,0.047,False,0.72
2024-01-bahrain,NOR,McLaren,9,opening,SOFT,1,98.064,-0.585,7,-0.489,12,-0.27,False,0.72
2024-01-bahrain,NOR,McLaren,10,opening,SOFT,1,97.936,-0.811,6,-0.543,13,-0.461,False,0.72
2024-01-bahrain,NOR,McLaren,11,opening,SOFT,1,98.172,-0.433,7,-0.61,14,-0.048,False,0.72
2024-01-bahrain,NOR,McLaren,12,middle,SOFT,1,98.082,-0.749,7,-0.664,15,-0.329,False,0.72
