race_analysis_id,driver,team,lap_number,position,position_delta_from_start,position_delta_from_previous_lap,phase,track_status_label,confidence,evidence_type
2026-06-monaco,HAD,Red Bull Racing,77,4,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAD,Red Bull Racing,78,4,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAM,Ferrari,1,2,1,0.0,opening,yellow,0.82,derived
2026-06-monaco,HAM,Ferrari,2,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,3,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,4,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,5,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,6,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,7,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,8,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,9,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,10,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,11,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,12,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,13,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,14,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,15,2,1,0.0,opening,green,0.82,derived
2026-06-monaco,HAM,Ferrari,16,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,17,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,18,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,19,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,20,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,21,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,22,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,23,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,24,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,25,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,26,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,27,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,28,3,0,-1.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,29,3,0,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,30,3,0,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,31,3,0,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,32,3,0,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,33,3,0,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,34,3,0,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,35,2,1,1.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,36,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,37,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,38,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,39,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,40,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,41,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,42,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,43,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,44,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,45,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,46,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,47,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,48,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,49,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,50,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,51,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,52,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,53,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,54,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,55,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,56,2,1,0.0,middle,green,0.82,derived
2026-06-monaco,HAM,Ferrari,57,2,1,0.0,middle,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,58,2,1,0.0,middle,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,59,2,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,60,2,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,61,2,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HAM,Ferrari,62,2,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HAM,Ferrari,63,2,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HAM,Ferrari,64,2,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,65,2,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,66,2,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,67,2,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,68,2,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HAM,Ferrari,69,2,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HAM,Ferrari,70,2,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HAM,Ferrari,71,2,1,0.0,closing,yellow,0.82,derived
2026-06-monaco,HAM,Ferrari,72,2,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAM,Ferrari,73,2,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAM,Ferrari,74,2,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAM,Ferrari,75,2,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAM,Ferrari,76,2,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAM,Ferrari,77,2,1,0.0,closing,green,0.82,derived
2026-06-monaco,HAM,Ferrari,78,2,1,0.0,closing,green,0.82,derived
2026-06-monaco,HUL,Audi,1,12,1,0.0,opening,yellow,0.82,derived
2026-06-monaco,HUL,Audi,2,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,3,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,4,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,5,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,6,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,7,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,8,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,9,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,10,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,11,12,1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,12,14,-1,-2.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,13,14,-1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,14,14,-1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,15,14,-1,0.0,opening,green,0.82,derived
2026-06-monaco,HUL,Audi,16,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,17,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,18,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,19,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,20,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,21,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,22,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,23,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,24,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,25,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,26,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,27,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,28,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,29,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,30,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,31,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,32,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,33,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,34,14,-1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,35,13,0,1.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,36,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,37,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,38,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,39,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,40,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,41,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,42,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,43,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,44,13,0,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,45,12,1,1.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,46,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,47,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,48,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,49,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,50,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,51,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,52,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,53,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,54,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,55,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,56,12,1,0.0,middle,green,0.82,derived
2026-06-monaco,HUL,Audi,57,12,1,0.0,middle,mixed,0.52,derived
2026-06-monaco,HUL,Audi,58,12,1,0.0,middle,mixed,0.52,derived
2026-06-monaco,HUL,Audi,59,13,0,-1.0,closing,mixed,0.52,derived
2026-06-monaco,HUL,Audi,60,13,0,0.0,closing,mixed,0.52,derived
2026-06-monaco,HUL,Audi,61,13,0,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HUL,Audi,62,13,0,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HUL,Audi,63,13,0,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HUL,Audi,64,13,0,0.0,closing,mixed,0.52,derived
2026-06-monaco,HUL,Audi,65,12,1,1.0,closing,mixed,0.52,derived
2026-06-monaco,HUL,Audi,66,12,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HUL,Audi,67,12,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HUL,Audi,68,12,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,HUL,Audi,69,12,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,HUL,Audi,70,13,0,-1.0,closing,safety-car,0.52,derived
2026-06-monaco,HUL,Audi,71,10,3,3.0,closing,yellow,0.82,derived
2026-06-monaco,HUL,Audi,72,8,5,2.0,closing,green,0.82,derived
2026-06-monaco,HUL,Audi,73,9,4,-1.0,closing,green,0.82,derived
2026-06-monaco,HUL,Audi,74,9,4,0.0,closing,green,0.82,derived
2026-06-monaco,HUL,Audi,75,9,4,0.0,closing,green,0.82,derived
2026-06-monaco,HUL,Audi,76,9,4,0.0,closing,green,0.82,derived
2026-06-monaco,HUL,Audi,77,9,4,0.0,closing,green,0.82,derived
2026-06-monaco,HUL,Audi,78,9,4,0.0,closing,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,1,9,1,0.0,opening,yellow,0.82,derived
2026-06-monaco,LAW,Racing Bulls,2,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,3,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,4,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,5,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,6,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,7,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,8,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,9,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,10,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,11,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,12,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,13,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,14,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,15,9,1,0.0,opening,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,16,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,17,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,18,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,19,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,20,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,21,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,22,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,23,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,24,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,25,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,26,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,27,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,28,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,29,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,30,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,31,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,32,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,33,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,34,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,35,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,36,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,37,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,38,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,39,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,40,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,41,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,42,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,43,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,44,9,1,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,45,8,2,1.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,46,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,47,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,48,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,49,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,50,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,51,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,52,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,53,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,54,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,55,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,56,8,2,0.0,middle,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,57,8,2,0.0,middle,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,58,8,2,0.0,middle,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,59,8,2,0.0,closing,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,60,8,2,0.0,closing,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,61,8,2,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LAW,Racing Bulls,62,8,2,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LAW,Racing Bulls,63,8,2,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LAW,Racing Bulls,64,8,2,0.0,closing,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,65,7,3,1.0,closing,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,66,7,3,0.0,closing,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,67,7,3,0.0,closing,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,68,7,3,0.0,closing,mixed,0.52,derived
2026-06-monaco,LAW,Racing Bulls,69,7,3,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LAW,Racing Bulls,70,7,3,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LAW,Racing Bulls,71,7,3,0.0,closing,yellow,0.82,derived
2026-06-monaco,LAW,Racing Bulls,72,6,4,1.0,closing,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,73,6,4,0.0,closing,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,74,6,4,0.0,closing,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,75,6,4,0.0,closing,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,76,6,4,0.0,closing,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,77,6,4,0.0,closing,green,0.82,derived
2026-06-monaco,LAW,Racing Bulls,78,6,4,0.0,closing,green,0.82,derived
2026-06-monaco,LEC,Ferrari,1,3,1,0.0,opening,yellow,0.82,derived
2026-06-monaco,LEC,Ferrari,2,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,3,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,4,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,5,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,6,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,7,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,8,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,9,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,10,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,11,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,12,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,13,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,14,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,15,3,1,0.0,opening,green,0.82,derived
2026-06-monaco,LEC,Ferrari,16,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,17,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,18,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,19,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,20,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,21,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,22,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,23,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,24,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,25,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,26,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,27,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,28,2,2,1.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,29,2,2,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,30,2,2,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,31,2,2,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,32,2,2,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,33,2,2,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,34,2,2,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,35,3,1,-1.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,36,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,37,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,38,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,39,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,40,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,41,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,42,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,43,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,44,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,45,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,46,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,47,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,48,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,49,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,50,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,51,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,52,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,53,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,54,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,55,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,56,3,1,0.0,middle,green,0.82,derived
2026-06-monaco,LEC,Ferrari,57,3,1,0.0,middle,mixed,0.52,derived
2026-06-monaco,LEC,Ferrari,58,3,1,0.0,middle,mixed,0.52,derived
2026-06-monaco,LEC,Ferrari,59,3,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,LEC,Ferrari,60,3,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,LEC,Ferrari,61,3,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LEC,Ferrari,62,3,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LEC,Ferrari,63,3,1,0.0,closing,safety-car,0.52,derived
2026-06-monaco,LEC,Ferrari,64,3,1,0.0,closing,mixed,0.52,derived
2026-06-monaco,LIN,Racing Bulls,1,15,0,0.0,opening,yellow,0.82,derived
2026-06-monaco,LIN,Racing Bulls,2,15,0,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,3,15,0,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,4,14,1,1.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,5,14,1,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,6,14,1,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,7,14,1,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,8,14,1,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,9,14,1,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,10,14,1,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,11,14,1,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,12,13,2,1.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,13,13,2,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,14,13,2,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,15,13,2,0.0,opening,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,16,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,17,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,18,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,19,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,20,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,21,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,22,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,23,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,24,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,25,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,26,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,27,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,28,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,29,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,30,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,31,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,32,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,33,13,2,0.0,middle,green,0.82,derived
2026-06-monaco,LIN,Racing Bulls,34,13,2,0.0,middle,green,0.82,derived
