race_analysis_id,driver,team,lap_number,phase,position,lap_time_s,normalized_pace_delta_s,traffic_proxy_label,dirty_air_proxy_s,drs_window_proxy,confidence,evidence_type,note
2026-03-suzuka,ALB,Williams,50,closing,20,118.65,23.999,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALB,Williams,51,closing,20,93.427,-0.908,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,1,opening,20,107.044,4.838,traffic likely,4.588,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,2,opening,20,98.589,1.748,traffic likely,1.498,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,3,opening,20,98.501,1.721,traffic likely,1.471,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,4,opening,20,98.517,2.04,traffic likely,1.79,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,5,opening,20,98.528,1.862,traffic likely,1.612,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,6,opening,20,98.652,1.742,traffic likely,1.492,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,7,opening,20,98.592,2.2,traffic likely,1.95,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,8,opening,21,98.889,2.642,traffic likely,2.392,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,9,opening,21,98.296,1.922,traffic likely,1.672,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,10,opening,21,98.487,2.026,traffic likely,1.776,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,11,middle,21,97.866,1.347,traffic likely,1.097,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,12,middle,21,98.235,1.245,traffic likely,0.995,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,13,middle,21,98.591,1.845,traffic likely,1.595,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,14,middle,21,98.222,1.563,traffic likely,1.313,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,15,middle,21,98.641,2.025,traffic likely,1.775,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,16,middle,21,98.731,1.93,traffic likely,1.68,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,17,middle,21,98.303,1.424,traffic likely,1.174,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,18,middle,21,98.504,1.911,traffic likely,1.661,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,19,middle,21,98.602,2.01,traffic likely,1.76,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,20,middle,21,98.18,2.541,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,21,middle,20,119.021,22.604,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,22,middle,20,144.568,18.254,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,23,middle,20,113.088,-25.016,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,24,middle,20,125.307,0.0,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,25,middle,20,118.917,-27.496,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,26,middle,20,146.015,-1.081,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,27,middle,20,129.786,-6.086,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ALO,Aston Martin,28,middle,20,97.909,1.533,traffic likely,1.283,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,29,middle,20,97.079,1.029,traffic likely,0.779,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,30,middle,19,97.411,1.926,traffic likely,1.676,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,31,middle,19,97.864,3.188,traffic likely,2.938,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,32,middle,19,98.062,3.277,traffic likely,3.027,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,33,middle,19,97.702,2.957,traffic likely,2.707,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,34,middle,19,97.651,2.84,traffic likely,2.59,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,35,middle,19,97.754,2.712,traffic likely,2.462,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,36,middle,19,97.786,3.137,traffic likely,2.887,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,37,middle,19,97.458,2.599,traffic likely,2.349,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,38,middle,19,97.241,2.751,traffic likely,2.501,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,39,middle,19,97.124,2.687,traffic likely,2.437,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,40,closing,19,97.098,2.835,traffic likely,2.585,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,41,closing,19,96.828,2.331,traffic likely,2.081,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,42,closing,19,96.957,2.174,traffic likely,1.924,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,43,closing,19,97.337,2.533,traffic likely,2.283,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,44,closing,19,96.771,2.158,traffic likely,1.908,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,45,closing,19,96.677,1.833,traffic likely,1.583,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,46,closing,19,97.589,2.803,traffic likely,2.553,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,47,closing,18,96.221,1.502,traffic likely,1.252,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,48,closing,18,96.837,2.194,traffic likely,1.944,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,49,closing,18,97.112,2.256,traffic likely,2.006,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,50,closing,18,99.107,4.456,traffic likely,4.206,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,51,closing,18,96.751,2.416,traffic likely,2.166,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ALO,Aston Martin,52,closing,18,98.953,4.685,traffic likely,4.435,gap-data-missing-proxy,0.48,proxy,Traffic likely proxy from position and pace loss; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,1,opening,6,98.784,-3.421,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,2,opening,5,94.475,-2.367,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,3,opening,5,95.536,-1.244,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,4,opening,5,95.523,-0.954,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,5,opening,5,95.24,-1.427,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,6,opening,5,94.962,-1.948,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,7,opening,5,95.076,-1.316,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,8,opening,5,95.203,-1.044,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,9,opening,5,95.534,-0.84,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,10,opening,5,95.41,-1.05,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,11,middle,4,95.115,-1.404,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,12,middle,4,95.027,-1.963,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,13,middle,4,94.944,-1.802,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,14,middle,4,95.261,-1.398,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,15,middle,3,95.377,-1.239,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,16,middle,4,96.164,-0.636,uncertain,0.0,gap-data-missing-proxy,0.42,proxy,Traffic state uncertain without exact gap feed.
2026-03-suzuka,ANT,Mercedes,17,middle,3,94.686,-2.193,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,18,middle,3,94.095,-2.498,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,19,middle,2,94.343,-2.249,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,20,middle,2,94.241,-1.398,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,21,middle,1,93.948,-2.469,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ANT,Mercedes,22,middle,1,113.376,-12.938,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ANT,Mercedes,23,middle,1,,,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ANT,Mercedes,24,middle,1,,,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ANT,Mercedes,25,middle,1,,,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ANT,Mercedes,26,middle,1,146.03,-1.066,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ANT,Mercedes,27,middle,1,146.237,10.365,uncertain,,gap-data-missing-proxy,0.38,proxy,"Traffic proxy limited by missing exact gaps, pit-window overlap, or track-status phase."
2026-03-suzuka,ANT,Mercedes,28,middle,1,93.649,-2.727,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,29,middle,1,93.367,-2.683,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,30,middle,1,92.859,-2.626,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,31,middle,1,93.258,-1.419,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,32,middle,1,92.868,-1.917,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,33,middle,1,92.999,-1.746,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,34,middle,1,92.909,-1.902,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,35,middle,1,92.912,-2.13,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,36,middle,1,92.933,-1.716,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,37,middle,1,92.984,-1.875,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,38,middle,1,92.955,-1.535,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,39,middle,1,92.731,-1.706,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,40,closing,1,92.993,-1.27,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,41,closing,1,92.736,-1.761,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,42,closing,1,92.826,-1.957,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,43,closing,1,92.538,-2.266,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
2026-03-suzuka,ANT,Mercedes,44,closing,1,92.57,-2.043,clean-air likely,0.0,gap-data-missing-proxy,0.5,proxy,Likely clean-air proxy from front-running position and neutral pace delta; no exact gap feed.
