session_id,segment_id,driver_a,driver_b,entry_speed_delta_kph,terminal_speed_delta_kph,acceleration_delta,drs_active_delta_pct,clipping_proxy_delta,confidence,favorable_driver
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ALO,LEC,-8.5,-1.0,0.0083,0.0,0.1333,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ALO,LIN,-19.5,-13.5,0.0083,0.0,0.0,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ALO,NOR,-13.0,-6.5,0.0083,0.0,0.5333,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ALO,OCO,-17.0,-13.5,0.0083,0.0,-0.1333,0.55,OCO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ALO,PER,-11.0,-3.5,0.0083,0.0,-0.1333,0.55,PER
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ALO,PIA,-8.5,2.0,0.0083,0.0,0.1333,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ALO,RUS,-18.0,-12.0,0.0083,0.0,-0.2667,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,ANT,-6.0,-5.5,0.0,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,BEA,-11.0,-32.5,0.0,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,BOR,-10.0,-15.5,0.0,0.0,0.0,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,BOT,4.0,-22.0,0.0,0.0,-0.7333,0.55,BOT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,COL,-1.0,-9.0,0.0,0.0,-0.0667,0.55,COL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,GAS,-7.5,-20.5,0.0,0.0,0.0,0.55,GAS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,HAD,-10.0,-7.0,0.0,0.0,0.0,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,HAM,0.5,-11.0,0.0,0.0,0.0,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,HUL,-15.0,-23.0,0.0,0.0,0.0,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,LAW,-11.0,-28.0,0.0,0.0,0.0,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,LEC,0.5,-15.5,0.0,0.0,0.0,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,LIN,-11.5,-21.5,0.0,0.0,0.0,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,NOR,-7.5,-4.5,0.0,0.0,0.0,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,OCO,-13.5,-33.5,0.0,0.0,0.0,0.55,OCO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,PER,-5.0,-32.0,0.0,0.0,-0.7333,0.55,PER
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,PIA,5.5,5.0,0.0,0.0,0.0,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ALO,RUS,-11.0,-16.0,0.0,0.0,0.0,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,ANT,-10.5,-10.5,0.0,0.0,-0.1334,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,BEA,2.0,3.0,0.0083,0.0,0.3333,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,BOR,-6.5,-4.0,0.0208,0.0,0.2666,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,BOT,9.0,13.0,0.0333,0.0,0.3333,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,COL,-3.0,-2.0,0.0083,0.0,0.1333,0.55,COL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,GAS,-4.5,-11.0,-0.0542,0.0,-0.5334,0.55,GAS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,HAD,-7.0,-4.5,0.0208,0.0,0.0,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,HAM,-2.5,-2.0,0.0041,0.0,0.3333,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,HUL,-5.0,-10.5,-0.0459,0.0,-0.4,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,LAW,-1.5,-2.5,-0.0084,0.0,-0.5334,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,LEC,-1.0,2.0,0.025,0.0,0.3333,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,LIN,-4.5,-4.0,0.0041,0.0,-0.5334,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,NOR,-0.5,-1.0,-0.0042,0.0,0.0,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,OCO,-0.5,0.0,0.0041,0.0,0.3333,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,PER,7.0,7.0,0.0,0.0,0.1333,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,PIA,-12.0,-7.0,0.0333,0.0,0.0,0.55,PIA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ALO,RUS,-14.0,-14.0,0.0,0.0,-0.4,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,ANT,-4.5,-5.0,-0.0041,0.0,-0.6666,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,BEA,-7.5,-14.5,-0.0583,0.0,0.0667,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,BOR,2.0,-5.0,-0.0583,0.0,-0.6666,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,BOT,-10.0,-9.5,0.0042,0.0,0.0,0.55,BOT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,COL,2.5,5.5,0.025,0.0,-0.2666,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,GAS,0.0,3.0,0.025,0.0,-0.5333,0.55,ALO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,HAD,-10.5,-10.5,0.0,0.0,-0.8,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,HAM,-2.5,-8.5,-0.05,0.0,-0.5333,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,HUL,-4.5,-2.5,0.0167,0.0,-0.4,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,LAW,-17.5,-23.5,-0.05,0.0,-0.4,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,LEC,-4.0,-6.0,-0.0166,0.0,-0.4,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,LIN,-14.5,-3.0,0.0959,0.0,-0.6666,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,NOR,-12.5,-5.5,0.0584,0.0,-0.8,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,OCO,-1.5,-5.0,-0.0291,0.0,0.0667,0.55,OCO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,PER,-7.5,-7.5,0.0,0.0,-0.2666,0.55,PER
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,PIA,-11.5,-4.0,0.0625,0.0,0.0667,0.55,PIA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ALO,RUS,-3.5,-2.0,0.0125,0.0,-0.5333,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,BEA,-4.5,-4.5,0.0,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,BOR,-1.5,-10.0,-0.0708,0.0,-0.8667,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,BOT,-13.5,-6.5,0.0042,0.0,0.0,0.55,BOT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,COL,-6.5,14.5,0.0042,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,GAS,-7.0,1.0,0.0042,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,HAD,-10.0,-24.0,-0.1166,0.0,-0.7333,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,HAM,-6.0,-10.5,-0.0375,0.0,-0.0667,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,HUL,-3.5,-12.0,-0.0708,0.0,0.0,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,LAW,-16.0,-14.5,0.0042,0.0,0.0,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,LEC,-8.5,-10.0,-0.0125,0.0,0.0,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,LIN,-4.5,-16.0,-0.0958,0.0,-0.8667,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,NOR,-9.0,-1.0,0.0042,0.0,0.0,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,OCO,2.0,12.0,0.0042,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,PER,-11.0,36.5,0.0042,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,PIA,-11.0,-7.5,0.0042,0.0,0.0,0.55,PIA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,ANT,RUS,-3.0,-16.5,-0.1125,0.0,0.0,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,BEA,1.5,-7.5,-0.075,0.0,0.4667,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,BOR,2.0,-5.5,-0.0625,0.0,0.4667,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,BOT,6.0,2.0,-0.0333,0.0,0.4,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,COL,4.5,-2.0,-0.0541,0.0,0.4667,0.55,COL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,GAS,3.0,-4.5,-0.0625,0.0,0.4667,0.55,GAS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,HAD,0.333,-3.833,-0.0347,0.0,0.4667,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,HAM,0.0,-3.0,-0.025,0.0,0.2667,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,HUL,5.5,-8.0,-0.1125,0.0,0.4667,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,LAW,3.0,-4.0,-0.0583,0.0,0.4667,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,LEC,0.5,-2.5,-0.025,0.0,0.1334,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,LIN,-1.0,-9.5,-0.0708,0.0,0.4667,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,NOR,-2.5,-7.0,-0.0375,0.0,0.4667,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,OCO,-1.0,-3.0,-0.0166,0.0,0.4667,0.55,OCO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,PER,9.0,-2.0,-0.0916,0.0,0.4667,0.55,PER
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,PIA,-3.5,-7.0,-0.0291,0.0,0.4667,0.55,PIA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,ANT,RUS,0.5,-4.5,-0.0416,0.0,0.4667,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,BEA,-0.5,-1.5,-0.0084,0.0,0.1333,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,BOR,-2.0,-3.0,-0.0084,0.0,-0.1333,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,BOT,9.5,13.0,0.0291,0.0,-0.2667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,COL,3.0,2.5,-0.0042,0.0,-0.1333,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,GAS,0.5,-1.0,-0.0125,0.0,-0.1333,0.55,GAS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,HAD,-0.5,-1.5,-0.0084,0.0,0.2667,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,HAM,3.5,5.0,0.0125,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,HUL,-0.5,-2.5,-0.0167,0.0,0.0,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,LAW,-2.5,-4.5,-0.0167,0.0,-0.1333,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,LEC,3.0,4.0,0.0083,0.0,-0.1333,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,LIN,-2.0,-6.0,-0.0334,0.0,0.1333,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,NOR,0.0,0.5,0.0041,0.0,-0.2667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,OCO,0.5,-3.0,-0.0292,0.0,-0.1333,0.55,OCO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,PER,4.0,2.5,-0.0125,0.0,0.1333,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,PIA,3.0,4.5,0.0125,0.0,-0.2667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_10,ANT,RUS,-3.0,-4.0,-0.0084,0.0,0.1333,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,BEA,-2.0,-4.5,0.0,0.0,-0.2666,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,BOR,-3.0,-4.0,0.0,0.0,0.0,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,BOT,13.0,12.0,0.0,0.0,-0.2666,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,COL,3.5,2.5,0.0,0.0,-0.2666,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,GAS,-1.0,-1.0,0.0,0.0,0.0,0.55,GAS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,HAD,-2.0,-4.0,0.0,0.0,-0.1333,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,HAM,6.0,3.5,0.0,0.0,-0.2666,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,HUL,-7.0,-9.5,0.0,0.0,-0.1333,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,LAW,-4.0,-5.5,0.0,0.0,-0.1333,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,LEC,5.5,5.0,0.0,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,LIN,-5.5,-7.5,0.0,0.0,-0.1333,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,NOR,1.0,-0.5,0.0,0.0,0.4,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,OCO,-3.0,-7.5,0.0,0.0,-0.2666,0.55,OCO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,PER,3.0,2.5,0.0,0.0,-0.2666,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,PIA,5.5,8.0,0.0,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_11,ANT,RUS,-4.0,-6.0,0.0,0.0,-0.4,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,BEA,-5.0,-27.0,0.0,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,BOR,-4.0,-10.0,0.0,0.0,0.0,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,BOT,10.0,-16.5,0.0,0.0,-0.7333,0.55,BOT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,COL,5.0,-3.5,0.0,0.0,-0.0667,0.55,COL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,GAS,-1.5,-15.0,0.0,0.0,0.0,0.55,GAS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,HAD,-4.0,-1.5,0.0,0.0,0.0,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,HAM,6.5,-5.5,0.0,0.0,0.0,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,HUL,-9.0,-17.5,0.0,0.0,0.0,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,LAW,-5.0,-22.5,0.0,0.0,0.0,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,LEC,6.5,-10.0,0.0,0.0,0.0,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,LIN,-5.5,-16.0,0.0,0.0,0.0,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,NOR,-1.5,1.0,0.0,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,OCO,-7.5,-28.0,0.0,0.0,0.0,0.55,OCO
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,PER,1.0,-26.5,0.0,0.0,-0.7333,0.55,PER
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,PIA,11.5,10.5,0.0,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_12,ANT,RUS,-5.0,-10.5,0.0,0.0,0.0,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,BEA,12.5,13.5,0.0083,0.0,0.4667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,BOR,4.0,6.5,0.0208,0.0,0.4,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,BOT,19.5,23.5,0.0333,0.0,0.4667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,COL,7.5,8.5,0.0083,0.0,0.2667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,GAS,6.0,-0.5,-0.0542,0.0,-0.4,0.55,GAS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,HAD,3.5,6.0,0.0208,0.0,0.1334,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,HAM,8.0,8.5,0.0041,0.0,0.4667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,HUL,5.5,0.0,-0.0459,0.0,-0.2666,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,LAW,9.0,8.0,-0.0084,0.0,-0.4,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,LEC,9.5,12.5,0.025,0.0,0.4667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,LIN,6.0,6.5,0.0041,0.0,-0.4,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,NOR,10.0,9.5,-0.0042,0.0,0.1334,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,OCO,10.0,10.5,0.0041,0.0,0.4667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,PER,17.5,17.5,0.0,0.0,0.2667,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,PIA,-1.5,3.5,0.0333,0.0,0.1334,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_15,ANT,RUS,-3.5,-3.5,0.0,0.0,-0.2666,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,BEA,-3.0,-9.5,-0.0542,0.0,0.7333,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,BOR,6.5,0.0,-0.0542,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,BOT,-5.5,-4.5,0.0083,0.0,0.6666,0.55,BOT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,COL,7.0,10.5,0.0291,0.0,0.4,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,GAS,4.5,8.0,0.0291,0.0,0.1333,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,HAD,-6.0,-5.5,0.0041,0.0,-0.1334,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,HAM,2.0,-3.5,-0.0459,0.0,0.1333,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,HUL,0.0,2.5,0.0208,0.0,0.2666,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,LAW,-13.0,-18.5,-0.0459,0.0,0.2666,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,LEC,0.5,-1.0,-0.0125,0.0,0.2666,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,LIN,-10.0,2.0,0.1,0.0,0.0,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,NOR,-8.0,-0.5,0.0625,0.0,-0.1334,0.55,NOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,OCO,3.0,0.0,-0.025,0.0,0.7333,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,PER,-3.0,-2.5,0.0041,0.0,0.4,0.55,PER
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,PIA,-7.0,1.0,0.0666,0.0,0.7333,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_20,ANT,RUS,1.0,3.0,0.0166,0.0,0.1333,0.55,ANT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,BOR,3.0,-5.5,-0.0708,0.0,-0.8667,0.55,BOR
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,BOT,-9.0,-2.0,0.0042,0.0,0.0,0.55,BOT
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,COL,-2.0,19.0,0.0042,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,GAS,-2.5,5.5,0.0042,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,HAD,-5.5,-19.5,-0.1166,0.0,-0.7333,0.55,HAD
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,HAM,-1.5,-6.0,-0.0375,0.0,-0.0667,0.55,HAM
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,HUL,1.0,-7.5,-0.0708,0.0,0.0,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,LAW,-11.5,-10.0,0.0042,0.0,0.0,0.55,LAW
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,LEC,-4.0,-5.5,-0.0125,0.0,0.0,0.55,LEC
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,LIN,0.0,-11.5,-0.0958,0.0,-0.8667,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,NOR,-4.5,3.5,0.0042,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,OCO,6.5,16.5,0.0042,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,PER,-6.5,41.0,0.0042,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,PIA,-6.5,-3.0,0.0042,0.0,0.0,0.55,PIA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_01,BEA,RUS,1.5,-12.0,-0.1125,0.0,0.0,0.55,RUS
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,BOR,0.5,2.0,0.0125,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,BOT,4.5,9.5,0.0417,0.0,-0.0667,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,COL,3.0,5.5,0.0209,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,GAS,1.5,3.0,0.0125,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,HAD,-1.167,3.667,0.0403,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,HAM,-1.5,4.5,0.05,0.0,-0.2,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,HUL,4.0,-0.5,-0.0375,0.0,0.0,0.55,HUL
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,LAW,1.5,3.5,0.0167,0.0,0.0,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,LEC,-1.0,5.0,0.05,0.0,-0.3333,0.55,BEA
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,LIN,-2.5,-2.0,0.0042,0.0,0.0,0.55,LIN
2026_01_Q_Australian Grand Prix,australian-grand-prix_straight_09,BEA,NOR,-4.0,0.5,0.0375,0.0,0.0,0.55,BEA
