session_id,driver,team,lap_number,race_phase,compound,stint_number,lap_time_s,normalized_pace_delta_s,rolling_pace_delta_s,fuel_corrected_delta_s,field_rank_on_lap,tyre_age,position,track_status_label,traffic_proxy_label,dirty_air_proxy_s,drs_window_proxy,confidence,evidence_type,traffic_proxy_note
2026_03_R_Japanese Grand Prix,ALB,Williams,7,opening,MEDIUM,1,97.545,1.153,0.56,1.398,18,7,18,green,traffic likely,0.903,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,8,opening,MEDIUM,1,97.437,1.19,0.913,1.47,18,8,18,green,traffic likely,0.94,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,9,opening,MEDIUM,1,97.212,0.838,1.061,1.153,18,9,18,green,traffic likely,0.588,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,10,opening,MEDIUM,1,97.235,0.775,0.934,1.125,18,10,18,green,traffic likely,0.525,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,11,middle,MEDIUM,1,97.028,0.509,0.707,0.894,16,11,18,green,uncertain,0.259,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,12,middle,MEDIUM,1,97.058,0.068,0.45,0.488,12,12,18,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,13,middle,MEDIUM,1,96.733,-0.013,0.188,0.442,11,13,18,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,14,middle,MEDIUM,1,97.146,0.487,0.181,0.977,18,14,18,green,uncertain,0.237,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,15,middle,MEDIUM,1,96.948,0.332,0.269,0.857,16,15,18,green,uncertain,0.082,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,16,middle,MEDIUM,1,96.879,0.079,0.299,0.639,14,16,18,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,17,middle,MEDIUM,1,96.78,-0.099,0.104,0.496,10,17,17,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,18,middle,MEDIUM,1,96.992,0.399,0.126,1.029,14,18,16,green,uncertain,0.149,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,19,middle,MEDIUM,1,96.592,-0.001,0.1,0.664,11,19,15,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,20,middle,MEDIUM,1,96.812,1.172,0.524,1.872,16,20,13,green,traffic likely,0.922,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,21,middle,MEDIUM,1,96.417,0.0,0.391,0.735,11,21,13,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,22,middle,MEDIUM,1,131.647,5.333,2.168,6.103,16,22,13,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,23,middle,HARD,2,145.208,7.104,4.146,7.909,14,1,17,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,24,middle,HARD,2,120.292,-5.015,2.474,-4.175,3,2,17,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,25,middle,HARD,2,148.665,2.252,1.447,3.127,4,3,17,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,26,middle,HARD,2,147.78,0.684,-0.693,1.594,19,4,17,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,27,middle,HARD,2,132.369,-3.503,-0.189,-2.558,5,5,17,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,28,middle,HARD,2,96.86,0.484,-0.778,1.464,16,6,17,green,uncertain,0.234,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,29,middle,HARD,2,96.092,0.042,-0.992,1.057,12,7,17,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,30,middle,HARD,2,96.762,1.277,0.601,2.327,17,8,17,green,traffic likely,1.027,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,31,middle,HARD,2,95.72,1.043,0.787,2.128,14,9,17,green,traffic likely,0.793,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,32,middle,HARD,2,95.909,1.124,1.148,2.244,17,10,17,green,traffic likely,0.874,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,33,middle,HARD,2,95.767,1.022,1.063,2.177,17,11,17,green,traffic likely,0.772,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,34,middle,HARD,2,95.598,0.787,0.977,1.977,17,12,17,green,traffic likely,0.537,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,35,middle,HARD,2,95.207,0.165,0.658,1.39,13,13,17,green,uncertain,0.0,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,36,middle,HARD,2,95.138,0.489,0.48,1.749,15,14,17,green,uncertain,0.239,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,37,middle,HARD,2,95.464,0.605,0.42,1.9,17,15,17,green,uncertain,0.355,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,38,middle,HARD,2,95.086,0.596,0.563,1.926,15,16,17,green,uncertain,0.346,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,39,middle,HARD,2,95.036,0.599,0.6,1.964,14,17,17,green,uncertain,0.349,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,40,closing,HARD,2,94.969,0.706,0.634,2.106,16,18,17,green,uncertain,0.456,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,41,closing,HARD,2,94.973,0.476,0.594,1.911,16,19,17,green,uncertain,0.226,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,42,closing,HARD,2,95.7,0.918,0.7,2.388,17,20,17,green,traffic likely,0.668,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,43,closing,HARD,2,95.195,0.391,0.595,1.896,16,21,17,green,uncertain,0.141,gap-data-missing-proxy,0.6533,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,44,closing,HARD,2,95.263,0.65,0.653,2.19,17,22,17,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,45,closing,HARD,2,97.604,2.76,1.267,4.335,19,23,17,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,46,closing,SOFT,3,116.651,21.865,8.425,23.475,20,1,18,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,47,closing,SOFT,4,117.5,22.781,15.802,24.426,20,2,19,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,48,closing,SOFT,5,119.619,24.975,23.207,26.655,20,3,20,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,49,closing,SOFT,6,127.219,32.363,26.707,34.078,20,4,20,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,50,closing,MEDIUM,7,118.65,23.999,27.112,25.749,20,1,20,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALB,Williams,51,closing,MEDIUM,7,93.427,-0.908,18.484,0.877,3,2,20,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,1,opening,MEDIUM,1,107.044,4.838,4.838,4.873,20,1,20,green,traffic likely,4.588,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,2,opening,MEDIUM,1,98.589,1.748,3.293,1.818,21,2,20,green,traffic likely,1.498,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,3,opening,MEDIUM,1,98.501,1.721,2.769,1.826,21,3,20,green,traffic likely,1.471,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,4,opening,MEDIUM,1,98.517,2.04,1.836,2.18,21,4,20,green,traffic likely,1.79,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,5,opening,MEDIUM,1,98.528,1.862,1.874,2.037,22,5,20,green,traffic likely,1.612,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,6,opening,MEDIUM,1,98.652,1.742,1.881,1.952,22,6,20,green,traffic likely,1.492,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,7,opening,MEDIUM,1,98.592,2.2,1.934,2.445,22,7,20,green,traffic likely,1.95,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,8,opening,MEDIUM,1,98.889,2.642,2.195,2.922,22,8,21,green,traffic likely,2.392,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,9,opening,MEDIUM,1,98.296,1.922,2.255,2.237,21,9,21,green,traffic likely,1.672,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,10,opening,MEDIUM,1,98.487,2.026,2.197,2.376,21,10,21,green,traffic likely,1.776,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,11,middle,MEDIUM,1,97.866,1.347,1.765,1.732,20,11,21,green,traffic likely,1.097,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,12,middle,MEDIUM,1,98.235,1.245,1.539,1.665,18,12,21,green,traffic likely,0.995,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,13,middle,MEDIUM,1,98.591,1.845,1.479,2.3,21,13,21,green,traffic likely,1.595,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,14,middle,MEDIUM,1,98.222,1.563,1.551,2.053,21,14,21,green,traffic likely,1.313,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,15,middle,MEDIUM,1,98.641,2.025,1.811,2.55,20,15,21,green,traffic likely,1.775,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,16,middle,MEDIUM,1,98.731,1.93,1.84,2.49,21,16,21,green,traffic likely,1.68,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,17,middle,MEDIUM,1,98.303,1.424,1.793,2.019,17,17,21,green,traffic likely,1.174,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,18,middle,MEDIUM,1,98.504,1.911,1.755,2.541,17,18,21,green,traffic likely,1.661,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,19,middle,MEDIUM,1,98.602,2.01,1.782,2.675,18,19,21,green,traffic likely,1.76,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,20,middle,MEDIUM,1,98.18,2.541,2.154,3.241,17,20,21,green,uncertain,,gap-data-missing-proxy,0.64,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,21,middle,MEDIUM,1,119.021,22.604,9.051,23.339,20,21,20,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,22,middle,HARD,2,144.568,18.254,14.466,19.024,19,1,20,mixed,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,23,middle,HARD,2,113.088,-25.016,5.281,-24.211,3,2,20,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,24,middle,MEDIUM,3,125.307,0.0,-2.254,0.84,10,1,20,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,25,middle,MEDIUM,3,118.917,-27.496,-17.504,-26.621,2,2,20,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,26,middle,MEDIUM,3,146.015,-1.081,-9.526,-0.171,5,3,20,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,27,middle,MEDIUM,3,129.786,-6.086,-11.554,-5.141,2,4,20,safety-car,uncertain,,gap-data-missing-proxy,0.54,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,28,middle,MEDIUM,3,97.909,1.533,-1.878,2.513,21,5,20,green,traffic likely,1.283,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,29,middle,MEDIUM,3,97.079,1.029,-1.175,2.044,19,6,20,green,traffic likely,0.779,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
2026_03_R_Japanese Grand Prix,ALO,Aston Martin,30,middle,MEDIUM,3,97.411,1.926,1.496,2.976,20,7,19,green,traffic likely,1.676,gap-data-missing-proxy,0.6733,proxy,"Traffic and dirty-air values are proxy evidence from race analysis, not exact gap or DRS truth."
