season,round,event,session,corner_id,driver,reference_driver,apex_speed_delta_kph,entry_speed_delta_kph,exit_speed_delta_kph,comparison_scope
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,RUS,BEA,132.0,57.25,86.25,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,HAM,BEA,132.0,54.333,64.333,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,LEC,BEA,133.0,65.5,67.75,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,ANT,BEA,136.0,60.0,92.333,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,HUL,BEA,138.0,48.667,75.667,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,NOR,BEA,139.0,57.5,82.5,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,LAW,BEA,141.0,46.333,88.0,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,VER,BEA,144.0,46.75,76.0,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,BOR,BEA,144.0,144.0,144.0,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,COL,BEA,144.0,92.75,122.0,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,LIN,BEA,144.0,47.5,71.0,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,GAS,BEA,144.0,62.25,84.75,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,HAD,BEA,144.0,55.75,58.75,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,SAI,BEA,145.0,55.0,81.0,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,OCO,BEA,149.0,62.0,84.0,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,ALO,BEA,149.0,66.25,77.75,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,ALB,BEA,152.0,59.75,94.75,session_best
2026,2,Chinese Grand Prix,SQ,chinese-grand-prix_corner_18,BOT,BEA,154.0,69.25,89.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,ANT,ANT,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,HAM,ANT,2.0,26.667,-6.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,RUS,ANT,3.0,29.667,-3.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,NOR,ANT,5.0,47.333,1.666,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,LEC,ANT,5.0,25.0,-1.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,GAS,ANT,6.0,21.333,2.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,PIA,ANT,8.0,27.667,0.333,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,VER,ANT,9.0,17.0,-1.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,HUL,ANT,11.0,30.0,-15.917,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,COL,ANT,11.0,21.0,5.333,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,BEA,ANT,11.0,45.333,4.666,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,SAI,ANT,12.0,30.25,-7.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,LAW,ANT,12.0,19.0,10.083,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,BOR,ANT,12.0,32.667,1.666,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,OCO,ANT,12.0,26.0,7.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,LIN,ANT,12.0,18.75,5.583,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,ALO,ANT,13.0,35.75,7.333,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,HAD,ANT,13.0,20.75,5.583,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,PER,ANT,15.0,33.5,13.083,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,STR,ANT,15.0,32.667,5.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,BOT,ANT,16.0,27.25,6.833,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_03,ALB,ANT,17.0,28.333,2.666,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,HUL,HUL,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,BOR,HUL,8.0,14.667,-9.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,NOR,HUL,8.0,13.333,-16.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,SAI,HUL,8.0,11.333,7.666,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,HAM,HUL,8.0,14.333,-17.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,PIA,HUL,9.0,15.333,-17.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,ALB,HUL,10.0,13.75,-3.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,BEA,HUL,10.0,11.0,-0.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,ALO,HUL,12.0,15.0,1.083,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,RUS,HUL,12.0,14.5,-22.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,HAD,HUL,12.0,12.5,-10.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,LEC,HUL,13.0,19.333,-16.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,VER,HUL,14.0,22.333,-14.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,STR,HUL,16.0,19.0,0.083,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,LIN,HUL,16.0,17.0,-6.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,GAS,HUL,17.0,18.25,-14.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,BOT,HUL,22.0,25.75,7.333,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,OCO,HUL,23.0,22.5,-12.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,ANT,HUL,24.0,33.667,-22.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,COL,HUL,27.0,20.333,-11.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,PER,HUL,30.0,31.25,7.583,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_04,LAW,HUL,36.0,27.75,-0.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,ANT,ANT,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,RUS,ANT,2.0,-5.5,1.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,HAM,ANT,3.0,-6.667,5.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,PIA,ANT,4.0,1.333,6.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,NOR,ANT,5.0,2.5,6.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,LEC,ANT,6.0,1.0,9.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,BOR,ANT,8.0,6.5,9.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,OCO,ANT,8.0,4.5,8.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,BEA,ANT,9.0,14.5,10.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,LIN,ANT,11.0,8.0,10.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,HAD,ANT,11.0,10.5,10.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,GAS,ANT,12.0,5.5,11.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,VER,ANT,13.0,11.75,10.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,SAI,ANT,14.0,19.25,19.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,ALB,ANT,17.0,17.75,23.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,STR,ANT,19.0,23.5,15.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,LAW,ANT,20.0,14.0,20.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,ALO,ANT,20.0,23.0,19.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,BOT,ANT,24.0,29.0,20.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,HUL,ANT,25.0,14.25,20.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,COL,ANT,26.0,14.333,23.083,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_05,PER,ANT,29.0,25.0,25.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,LEC,LEC,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,HAM,LEC,1.0,-4.75,9.833,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,PIA,LEC,6.0,5.5,5.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,NOR,LEC,8.0,1.917,6.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,RUS,LEC,8.0,-1.417,3.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,ANT,LEC,9.0,-3.5,4.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,HAD,LEC,9.0,7.5,8.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,BOR,LEC,13.0,6.0,9.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,HUL,LEC,14.0,16.5,12.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,GAS,LEC,14.0,7.583,11.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,BEA,LEC,16.0,10.917,11.833,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,VER,LEC,19.0,12.25,11.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,LIN,LEC,20.0,12.5,10.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,LAW,LEC,21.0,19.583,17.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,OCO,LEC,22.0,-1.5,13.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,STR,LEC,22.0,17.75,22.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,ALB,LEC,22.0,19.0,10.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,ALO,LEC,26.0,18.25,15.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,COL,LEC,27.0,27.75,8.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,SAI,LEC,28.0,8.25,13.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,BOT,LEC,30.0,22.5,11.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_06,PER,LEC,34.0,26.75,16.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,HAM,HAM,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,OCO,HAM,1.0,-22.75,6.583,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,LEC,HAM,3.0,-1.25,3.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,RUS,HAM,3.0,-10.083,-4.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,PIA,HAM,4.0,-4.25,-2.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,HUL,HAM,4.0,-20.083,0.583,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,NOR,HAM,6.0,-5.75,-5.083,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,ANT,HAM,7.0,-23.25,1.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,BOR,HAM,9.0,1.75,-0.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,GAS,HAM,9.0,2.25,-4.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,VER,HAM,11.0,8.25,-6.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,SAI,HAM,12.0,15.0,-4.25,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,ALB,HAM,12.0,13.25,-4.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,HAD,HAM,13.0,3.75,-9.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,ALO,HAM,14.0,6.75,10.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,COL,HAM,14.0,-119.75,8.917,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,LIN,HAM,15.0,5.25,-10.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,BOT,HAM,16.0,11.75,4.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,STR,HAM,17.0,14.75,12.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,BEA,HAM,18.0,20.75,4.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,PER,HAM,18.0,13.5,3.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_09,LAW,HAM,20.0,20.25,-5.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,GAS,GAS,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,BOT,GAS,1.0,20.2,-8.2,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,NOR,GAS,1.0,4.2,-2.8,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,LAW,GAS,1.0,10.333,-10.867,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,HAM,GAS,1.0,10.667,1.967,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,STR,GAS,1.0,17.333,-6.2,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,PER,GAS,1.0,19.667,-4.2,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,PIA,GAS,1.0,-1.0,-0.8,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,OCO,GAS,2.0,10.6,16.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,HAD,GAS,2.0,4.2,12.8,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,BOR,GAS,2.0,5.0,9.133,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,BEA,GAS,3.0,11.0,-16.7,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,ANT,GAS,3.0,-4.0,8.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,ALO,GAS,4.0,23.4,-8.2,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,VER,GAS,4.0,3.833,14.3,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,LIN,GAS,4.0,2.4,24.4,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,HUL,GAS,4.0,1.2,-12.8,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,COL,GAS,4.0,6.0,34.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,RUS,GAS,6.0,1.6,14.6,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,SAI,GAS,6.0,14.333,-20.033,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,LEC,GAS,9.0,9.8,-10.6,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_10,ALB,GAS,10.0,8.667,-24.867,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,BOR,BOR,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,LAW,BOR,1.0,1.0,1.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,COL,BOR,54.0,54.0,54.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,HUL,BOR,82.0,82.0,82.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,LIN,BOR,100.0,74.0,100.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,LEC,BOR,109.0,99.5,22.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,ANT,BOR,112.0,96.5,91.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,RUS,BOR,112.0,95.25,28.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,PIA,BOR,114.0,94.25,23.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,HAM,BOR,114.0,101.0,16.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,NOR,BOR,115.0,94.75,18.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,OCO,BOR,116.0,15.0,63.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,GAS,BOR,119.0,101.0,19.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,BEA,BOR,120.0,118.5,11.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,VER,BOR,121.0,99.0,19.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,HAD,BOR,121.0,102.25,33.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,PER,BOR,122.0,106.25,27.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,ALB,BOR,123.0,109.667,41.333,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,SAI,BOR,125.0,112.5,18.75,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,ALO,BOR,127.0,114.0,23.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,STR,BOR,127.0,111.667,27.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_14,BOT,BOR,128.0,117.25,30.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,LIN,LIN,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,SAI,LIN,18.0,31.333,0.334,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,COL,LIN,29.0,-114.0,136.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,OCO,LIN,37.0,-109.0,141.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,BEA,LIN,37.0,55.25,4.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,PER,LIN,37.0,61.0,32.067,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,STR,LIN,39.0,60.5,61.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,LEC,LIN,39.0,61.75,20.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,ALB,LIN,40.0,63.5,9.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,HAM,LIN,40.0,61.5,10.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,RUS,LIN,42.0,63.6,21.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,BOT,LIN,42.0,63.75,18.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,NOR,LIN,43.0,64.0,34.667,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,GAS,LIN,43.0,67.0,7.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,HAD,LIN,43.0,63.5,39.167,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,PIA,LIN,45.0,62.5,30.417,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,BOR,LIN,46.0,25.6,49.467,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,HUL,LIN,48.0,36.0,33.0,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,LAW,LIN,48.0,-43.333,72.5,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,VER,LIN,49.0,65.6,13.467,session_best
2026,3,Japanese Grand Prix,Q,japanese-grand-prix_corner_19,ALO,LIN,50.0,69.2,73.667,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,BEA,BEA,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,ANT,BEA,162.0,16.75,155.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,ALB,BEA,164.0,48.25,160.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,LEC,BEA,164.0,14.75,150.75,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,HUL,BEA,164.0,8.75,157.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,HAM,BEA,164.0,6.667,153.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,PIA,BEA,164.0,29.0,144.5,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,RUS,BEA,165.0,14.75,161.25,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,GAS,BEA,165.0,9.333,159.333,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,STR,BEA,165.0,62.667,159.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,VER,BEA,166.0,25.0,156.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,SAI,BEA,167.0,20.25,164.75,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,BOR,BEA,168.0,15.5,159.25,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,HAD,BEA,168.0,16.0,163.25,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,LAW,BEA,170.0,21.25,158.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,ALO,BEA,171.0,28.333,157.333,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,PER,BEA,171.0,53.75,162.75,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,NOR,BEA,172.0,12.333,158.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,LIN,BEA,172.0,13.0,162.667,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,COL,BEA,174.0,11.0,174.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,OCO,BEA,175.0,26.5,163.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_03,BOT,BEA,178.0,31.75,168.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,NOR,NOR,0.0,0.0,0.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,ANT,NOR,2.0,-1.5,-2.75,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,HUL,NOR,4.0,-1.0,2.25,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,GAS,NOR,5.0,2.5,-0.25,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,VER,NOR,6.0,5.75,4.417,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,ALB,NOR,6.0,3.25,5.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,LEC,NOR,7.0,-10.75,2.25,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,RUS,NOR,7.0,-4.75,4.5,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,LAW,NOR,7.0,-1.583,9.417,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,BEA,NOR,7.0,-121.25,-2.583,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,HAM,NOR,7.0,-2.583,3.75,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,HAD,NOR,10.0,1.0,4.0,session_best
2026,3,Japanese Grand Prix,R,japanese-grand-prix_corner_05,BOR,NOR,10.0,-15.25,3.25,session_best
