season,round,event,session,driver,lap_number,compound,stint,segment_id,entry_speed_kph,terminal_speed_kph,acceleration_score,drs_active_pct,clipping_proxy_score,segmentation_confidence
2026,11,Hungarian Grand Prix,Q,VER,14,SOFT,,hungarian-grand-prix_straight_08,296.0,287.5,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,Q,VER,14,SOFT,,hungarian-grand-prix_straight_14,226.0,257.5,0.2625,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,Q,VER,14,SOFT,,hungarian-grand-prix_straight_16,265.5,141.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALB,57,SOFT,,hungarian-grand-prix_straight_02,330.0,247.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALB,57,SOFT,,hungarian-grand-prix_straight_13,274.0,292.5,0.1542,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALB,57,SOFT,,hungarian-grand-prix_straight_14,299.0,299.0,0.0,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,ALB,57,SOFT,,hungarian-grand-prix_straight_17,192.333,212.0,0.1639,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALB,57,SOFT,,hungarian-grand-prix_straight_18,212.0,137.667,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALB,57,SOFT,,hungarian-grand-prix_straight_19,124.0,139.25,0.1271,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALO,57,SOFT,,hungarian-grand-prix_straight_02,264.0,274.5,0.0875,0.0,0.8667,0.55
2026,11,Hungarian Grand Prix,R,ALO,57,SOFT,,hungarian-grand-prix_straight_13,184.0,154.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALO,57,SOFT,,hungarian-grand-prix_straight_14,159.0,144.333,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALO,57,SOFT,,hungarian-grand-prix_straight_17,219.0,225.0,0.05,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALO,57,SOFT,,hungarian-grand-prix_straight_18,225.0,197.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ALO,57,SOFT,,hungarian-grand-prix_straight_19,199.0,209.0,0.0833,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ANT,58,HARD,,hungarian-grand-prix_straight_02,176.0,195.0,0.1583,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ANT,58,HARD,,hungarian-grand-prix_straight_13,105.0,180.75,0.6312,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ANT,58,HARD,,hungarian-grand-prix_straight_14,203.0,171.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,ANT,58,HARD,,hungarian-grand-prix_straight_17,192.0,178.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BEA,24,HARD,,hungarian-grand-prix_straight_02,109.5,102.333,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOR,33,HARD,,hungarian-grand-prix_straight_02,158.0,146.5,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOR,33,HARD,,hungarian-grand-prix_straight_13,114.0,191.25,0.6438,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOR,33,HARD,,hungarian-grand-prix_straight_14,195.0,146.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOT,4,MEDIUM,,hungarian-grand-prix_straight_02,327.0,329.0,0.0167,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOT,4,MEDIUM,,hungarian-grand-prix_straight_13,230.0,180.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOT,4,MEDIUM,,hungarian-grand-prix_straight_14,193.333,267.667,0.6194,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOT,4,MEDIUM,,hungarian-grand-prix_straight_17,151.5,121.25,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,BOT,4,MEDIUM,,hungarian-grand-prix_straight_18,139.0,253.75,0.9563,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,COL,40,HARD,,hungarian-grand-prix_straight_02,181.75,119.5,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,COL,40,HARD,,hungarian-grand-prix_straight_13,131.8,158.8,0.225,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,COL,40,HARD,,hungarian-grand-prix_straight_14,172.0,188.0,0.1333,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,COL,40,HARD,,hungarian-grand-prix_straight_17,128.25,180.0,0.4313,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,COL,40,HARD,,hungarian-grand-prix_straight_18,180.0,156.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,GAS,57,SOFT,,hungarian-grand-prix_straight_02,214.0,170.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,GAS,57,SOFT,,hungarian-grand-prix_straight_13,243.333,194.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,GAS,57,SOFT,,hungarian-grand-prix_straight_14,196.667,212.0,0.1278,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,GAS,57,SOFT,,hungarian-grand-prix_straight_17,264.0,151.333,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,GAS,57,SOFT,,hungarian-grand-prix_straight_18,128.0,120.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HAD,45,HARD,,hungarian-grand-prix_straight_02,205.0,240.0,0.2917,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HAD,45,HARD,,hungarian-grand-prix_straight_13,193.333,243.0,0.4139,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HAD,45,HARD,,hungarian-grand-prix_straight_14,243.0,258.0,0.125,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,HAD,45,HARD,,hungarian-grand-prix_straight_17,310.0,321.0,0.0917,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,HAD,45,HARD,,hungarian-grand-prix_straight_18,323.0,324.0,0.0083,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,HAD,45,HARD,,hungarian-grand-prix_straight_19,324.0,323.0,0.0,0.0,0.8667,0.55
2026,11,Hungarian Grand Prix,R,HAM,59,SOFT,,hungarian-grand-prix_straight_02,146.0,217.0,0.5917,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HAM,59,SOFT,,hungarian-grand-prix_straight_13,187.0,228.0,0.3417,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HAM,59,SOFT,,hungarian-grand-prix_straight_14,232.0,235.0,0.025,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HAM,59,SOFT,,hungarian-grand-prix_straight_17,146.0,201.5,0.4625,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HAM,59,SOFT,,hungarian-grand-prix_straight_18,203.0,242.0,0.325,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,hungarian-grand-prix_straight_02,180.333,232.0,0.4306,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,hungarian-grand-prix_straight_13,256.0,238.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,hungarian-grand-prix_straight_14,231.333,135.333,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,hungarian-grand-prix_straight_17,214.0,245.0,0.2583,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,hungarian-grand-prix_straight_18,250.5,279.0,0.2375,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,hungarian-grand-prix_straight_19,282.0,299.0,0.1417,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,HUL,67,SOFT,,hungarian-grand-prix_straight_20,302.0,304.0,0.0167,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,LAW,64,SOFT,,hungarian-grand-prix_straight_02,217.667,206.333,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LAW,64,SOFT,,hungarian-grand-prix_straight_13,147.0,202.5,0.4625,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LAW,64,SOFT,,hungarian-grand-prix_straight_14,214.667,257.333,0.3556,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LAW,64,SOFT,,hungarian-grand-prix_straight_17,313.0,320.0,0.0583,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,LAW,64,SOFT,,hungarian-grand-prix_straight_18,320.0,326.0,0.05,0.0,0.6,0.55
2026,11,Hungarian Grand Prix,R,LAW,64,SOFT,,hungarian-grand-prix_straight_19,326.0,325.0,0.0,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,LEC,58,SOFT,,hungarian-grand-prix_straight_02,211.0,216.667,0.0472,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LEC,58,SOFT,,hungarian-grand-prix_straight_13,269.0,284.0,0.125,0.0,0.4667,0.55
2026,11,Hungarian Grand Prix,R,LEC,58,SOFT,,hungarian-grand-prix_straight_14,286.0,183.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LEC,58,SOFT,,hungarian-grand-prix_straight_17,205.0,123.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LIN,47,HARD,,hungarian-grand-prix_straight_02,123.0,157.5,0.2875,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LIN,47,HARD,,hungarian-grand-prix_straight_13,191.667,198.0,0.0528,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LIN,47,HARD,,hungarian-grand-prix_straight_14,211.0,223.0,0.1,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LIN,47,HARD,,hungarian-grand-prix_straight_17,189.0,126.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,LIN,47,HARD,,hungarian-grand-prix_straight_18,126.0,98.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,hungarian-grand-prix_straight_02,311.0,327.0,0.1333,0.0,0.2,0.55
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,hungarian-grand-prix_straight_13,139.75,203.0,0.5271,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,hungarian-grand-prix_straight_14,218.0,236.0,0.15,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,hungarian-grand-prix_straight_17,206.0,248.0,0.35,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,hungarian-grand-prix_straight_18,252.0,262.5,0.0875,0.0,0.0667,0.55
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,hungarian-grand-prix_straight_19,266.0,223.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,NOR,64,SOFT,,hungarian-grand-prix_straight_20,223.0,131.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,OCO,62,HARD,,hungarian-grand-prix_straight_02,177.0,216.0,0.325,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,OCO,62,HARD,,hungarian-grand-prix_straight_13,106.2,176.2,0.5833,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,OCO,62,HARD,,hungarian-grand-prix_straight_14,225.0,245.0,0.1667,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,OCO,62,HARD,,hungarian-grand-prix_straight_17,106.4,160.2,0.4483,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,OCO,62,HARD,,hungarian-grand-prix_straight_18,165.0,172.5,0.0625,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,PER,23,None,,hungarian-grand-prix_straight_02,158.0,202.0,0.3667,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,PER,23,None,,hungarian-grand-prix_straight_13,224.0,257.0,0.275,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,PER,23,None,,hungarian-grand-prix_straight_14,257.0,285.0,0.2333,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,PER,23,None,,hungarian-grand-prix_straight_17,220.0,179.333,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,PIA,35,HARD,,hungarian-grand-prix_straight_02,123.6,113.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,RUS,58,HARD,,hungarian-grand-prix_straight_02,160.0,210.0,0.4167,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,RUS,58,HARD,,hungarian-grand-prix_straight_13,155.0,113.5,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,RUS,58,HARD,,hungarian-grand-prix_straight_14,129.0,173.75,0.3729,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,RUS,58,HARD,,hungarian-grand-prix_straight_17,145.0,184.0,0.325,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,RUS,58,HARD,,hungarian-grand-prix_straight_18,199.0,199.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,SAI,56,SOFT,,hungarian-grand-prix_straight_02,193.0,225.0,0.2667,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,SAI,56,SOFT,,hungarian-grand-prix_straight_13,151.667,191.333,0.3306,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,SAI,56,SOFT,,hungarian-grand-prix_straight_14,176.25,124.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,SAI,56,SOFT,,hungarian-grand-prix_straight_17,244.0,273.5,0.2458,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,SAI,56,SOFT,,hungarian-grand-prix_straight_18,278.0,278.0,0.0,0.0,1.0,0.55
2026,11,Hungarian Grand Prix,R,STR,57,SOFT,,hungarian-grand-prix_straight_02,174.0,202.667,0.2389,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,STR,57,SOFT,,hungarian-grand-prix_straight_13,202.0,248.0,0.3833,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,STR,57,SOFT,,hungarian-grand-prix_straight_14,260.0,257.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,STR,57,SOFT,,hungarian-grand-prix_straight_17,157.667,189.0,0.2611,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,VER,66,SOFT,,hungarian-grand-prix_straight_02,130.0,195.0,0.5417,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,VER,66,SOFT,,hungarian-grand-prix_straight_13,243.333,212.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,VER,66,SOFT,,hungarian-grand-prix_straight_14,214.0,203.0,0.0,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,VER,66,SOFT,,hungarian-grand-prix_straight_17,186.0,231.0,0.375,0.0,0.0,0.55
2026,11,Hungarian Grand Prix,R,VER,66,SOFT,,hungarian-grand-prix_straight_18,231.0,109.0,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,ALB,25,MEDIUM,,dutch-grand-prix_straight_06,256.5,292.5,0.3,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,ALB,25,MEDIUM,,dutch-grand-prix_straight_07,294.0,289.5,0.0,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,ALB,25,MEDIUM,,dutch-grand-prix_straight_09,227.0,246.0,0.1583,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,ALB,25,MEDIUM,,dutch-grand-prix_straight_14,279.0,231.5,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,ALB,25,MEDIUM,,dutch-grand-prix_straight_18,253.5,275.5,0.1833,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,ALB,25,MEDIUM,,dutch-grand-prix_straight_19,282.0,302.5,0.1708,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,ALB,25,MEDIUM,,dutch-grand-prix_straight_20,303.0,303.0,0.0,0.0,1.0,0.55
2026,12,Dutch Grand Prix,FP1,ALO,21,SOFT,,dutch-grand-prix_straight_06,240.0,282.5,0.3542,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,ALO,21,SOFT,,dutch-grand-prix_straight_07,285.0,289.5,0.0375,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,ALO,21,SOFT,,dutch-grand-prix_straight_09,225.5,253.0,0.2292,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,ALO,21,SOFT,,dutch-grand-prix_straight_14,257.5,278.5,0.175,0.0,0.2,0.55
2026,12,Dutch Grand Prix,FP1,ALO,21,SOFT,,dutch-grand-prix_straight_18,213.5,266.0,0.4375,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,ALO,21,SOFT,,dutch-grand-prix_straight_19,271.5,291.5,0.1667,0.0,0.0667,0.55
2026,12,Dutch Grand Prix,FP1,ALO,21,SOFT,,dutch-grand-prix_straight_20,294.0,294.0,0.0,0.0,1.0,0.55
2026,12,Dutch Grand Prix,FP1,ANT,31,SOFT,,dutch-grand-prix_straight_06,257.5,291.5,0.2833,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,ANT,31,SOFT,,dutch-grand-prix_straight_07,294.5,291.5,0.0,0.0,0.2,0.55
2026,12,Dutch Grand Prix,FP1,ANT,31,SOFT,,dutch-grand-prix_straight_09,242.5,259.0,0.1375,0.0,0.8667,0.55
2026,12,Dutch Grand Prix,FP1,ANT,31,SOFT,,dutch-grand-prix_straight_14,280.0,283.0,0.025,0.0,1.0,0.55
2026,12,Dutch Grand Prix,FP1,ANT,31,SOFT,,dutch-grand-prix_straight_18,253.5,280.0,0.2208,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,ANT,31,SOFT,,dutch-grand-prix_straight_19,288.0,309.0,0.175,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,ANT,31,SOFT,,dutch-grand-prix_straight_20,310.0,312.0,0.0167,0.0,0.8667,0.55
2026,12,Dutch Grand Prix,FP1,BEA,25,SOFT,,dutch-grand-prix_straight_06,262.0,289.0,0.225,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,BEA,25,SOFT,,dutch-grand-prix_straight_07,290.0,286.0,0.0,0.0,0.2,0.55
2026,12,Dutch Grand Prix,FP1,BEA,25,SOFT,,dutch-grand-prix_straight_09,232.5,253.0,0.1708,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,BEA,25,SOFT,,dutch-grand-prix_straight_14,274.0,224.0,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,BEA,25,SOFT,,dutch-grand-prix_straight_18,251.5,277.0,0.2125,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,BEA,25,SOFT,,dutch-grand-prix_straight_19,283.5,310.5,0.225,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,BEA,25,SOFT,,dutch-grand-prix_straight_20,314.0,315.0,0.0083,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,BOR,22,MEDIUM,,dutch-grand-prix_straight_06,259.5,291.0,0.2625,0.0,0.0667,0.55
2026,12,Dutch Grand Prix,FP1,BOR,22,MEDIUM,,dutch-grand-prix_straight_07,294.0,290.0,0.0,0.0,0.2,0.55
2026,12,Dutch Grand Prix,FP1,BOR,22,MEDIUM,,dutch-grand-prix_straight_09,244.0,260.5,0.1375,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,BOR,22,MEDIUM,,dutch-grand-prix_straight_14,275.0,254.0,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,BOR,22,MEDIUM,,dutch-grand-prix_straight_18,246.0,280.0,0.2833,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,BOR,22,MEDIUM,,dutch-grand-prix_straight_19,283.0,307.0,0.2,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,BOR,22,MEDIUM,,dutch-grand-prix_straight_20,309.0,309.0,0.0,0.0,0.8667,0.55
2026,12,Dutch Grand Prix,FP1,BOT,21,SOFT,,dutch-grand-prix_straight_06,258.5,288.5,0.25,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,BOT,21,SOFT,,dutch-grand-prix_straight_07,290.0,286.0,0.0,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,BOT,21,SOFT,,dutch-grand-prix_straight_09,231.0,248.5,0.1458,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,BOT,21,SOFT,,dutch-grand-prix_straight_14,271.0,250.5,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,BOT,21,SOFT,,dutch-grand-prix_straight_18,243.0,276.0,0.275,0.0,0.0667,0.55
2026,12,Dutch Grand Prix,FP1,BOT,21,SOFT,,dutch-grand-prix_straight_19,281.0,311.0,0.25,0.0,0.0667,0.55
2026,12,Dutch Grand Prix,FP1,BOT,21,SOFT,,dutch-grand-prix_straight_20,311.0,316.0,0.0417,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,COL,21,SOFT,,dutch-grand-prix_straight_06,263.0,294.0,0.2583,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,COL,21,SOFT,,dutch-grand-prix_straight_07,297.0,297.5,0.0042,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,COL,21,SOFT,,dutch-grand-prix_straight_09,217.0,253.0,0.3,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,COL,21,SOFT,,dutch-grand-prix_straight_14,282.0,218.0,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,COL,21,SOFT,,dutch-grand-prix_straight_18,249.0,278.0,0.2417,0.0,0.0667,0.55
2026,12,Dutch Grand Prix,FP1,COL,21,SOFT,,dutch-grand-prix_straight_19,282.0,312.0,0.25,0.0,0.0667,0.55
2026,12,Dutch Grand Prix,FP1,COL,21,SOFT,,dutch-grand-prix_straight_20,313.0,315.0,0.0167,0.0,1.0,0.55
2026,12,Dutch Grand Prix,FP1,GAS,21,SOFT,,dutch-grand-prix_straight_06,267.0,294.0,0.225,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,GAS,21,SOFT,,dutch-grand-prix_straight_07,295.0,295.0,0.0,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,GAS,21,SOFT,,dutch-grand-prix_straight_09,240.5,263.0,0.1875,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,GAS,21,SOFT,,dutch-grand-prix_straight_14,271.5,224.5,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,GAS,21,SOFT,,dutch-grand-prix_straight_18,247.0,280.5,0.2792,0.0,0.2,0.55
2026,12,Dutch Grand Prix,FP1,GAS,21,SOFT,,dutch-grand-prix_straight_19,285.5,312.0,0.2208,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,GAS,21,SOFT,,dutch-grand-prix_straight_20,314.0,315.0,0.0083,0.0,0.8667,0.55
2026,12,Dutch Grand Prix,FP1,HAM,27,SOFT,,dutch-grand-prix_straight_06,267.0,290.5,0.1958,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,HAM,27,SOFT,,dutch-grand-prix_straight_07,292.0,292.0,0.0,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,HAM,27,SOFT,,dutch-grand-prix_straight_09,240.5,263.5,0.1917,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,HAM,27,SOFT,,dutch-grand-prix_straight_14,272.0,259.0,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,HAM,27,SOFT,,dutch-grand-prix_straight_18,246.0,275.0,0.2417,0.0,0.0667,0.55
2026,12,Dutch Grand Prix,FP1,HAM,27,SOFT,,dutch-grand-prix_straight_19,279.0,310.0,0.2583,0.0,0.2,0.55
2026,12,Dutch Grand Prix,FP1,HAM,27,SOFT,,dutch-grand-prix_straight_20,314.0,321.0,0.0583,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,HUL,26,MEDIUM,,dutch-grand-prix_straight_06,265.0,291.5,0.2208,0.0,0.2,0.55
2026,12,Dutch Grand Prix,FP1,HUL,26,MEDIUM,,dutch-grand-prix_straight_07,296.5,288.0,0.0,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,HUL,26,MEDIUM,,dutch-grand-prix_straight_09,242.5,260.5,0.15,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,HUL,26,MEDIUM,,dutch-grand-prix_straight_14,284.0,236.0,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,HUL,26,MEDIUM,,dutch-grand-prix_straight_18,248.0,271.0,0.1917,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,HUL,26,MEDIUM,,dutch-grand-prix_straight_19,283.5,305.0,0.1792,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,HUL,26,MEDIUM,,dutch-grand-prix_straight_20,307.0,304.0,0.0,0.0,0.8667,0.55
2026,12,Dutch Grand Prix,FP1,LAW,24,SOFT,,dutch-grand-prix_straight_06,257.5,287.5,0.25,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,LAW,24,SOFT,,dutch-grand-prix_straight_07,289.5,290.0,0.0042,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,LAW,24,SOFT,,dutch-grand-prix_straight_09,233.5,265.5,0.2667,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,LAW,24,SOFT,,dutch-grand-prix_straight_14,276.0,247.5,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,LAW,24,SOFT,,dutch-grand-prix_straight_18,249.5,275.0,0.2125,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,LAW,24,SOFT,,dutch-grand-prix_straight_19,276.5,296.5,0.1667,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,LAW,24,SOFT,,dutch-grand-prix_straight_20,300.0,307.0,0.0583,0.0,1.0,0.55
2026,12,Dutch Grand Prix,FP1,LEC,34,SOFT,,dutch-grand-prix_straight_06,262.0,291.5,0.2458,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,LEC,34,SOFT,,dutch-grand-prix_straight_07,294.0,293.0,0.0,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,LEC,34,SOFT,,dutch-grand-prix_straight_09,249.0,260.5,0.0958,0.0,0.4667,0.55
2026,12,Dutch Grand Prix,FP1,LEC,34,SOFT,,dutch-grand-prix_straight_14,275.0,269.0,0.0,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,LEC,34,SOFT,,dutch-grand-prix_straight_18,254.5,280.0,0.2125,0.0,0.0,0.55
2026,12,Dutch Grand Prix,FP1,LEC,34,SOFT,,dutch-grand-prix_straight_19,284.0,310.0,0.2167,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,LEC,34,SOFT,,dutch-grand-prix_straight_20,310.0,312.0,0.0167,0.0,0.7333,0.55
2026,12,Dutch Grand Prix,FP1,LIN,31,MEDIUM,,dutch-grand-prix_straight_06,263.0,292.0,0.2417,0.0,0.3333,0.55
2026,12,Dutch Grand Prix,FP1,LIN,31,MEDIUM,,dutch-grand-prix_straight_07,293.5,293.5,0.0,0.0,0.6,0.55
2026,12,Dutch Grand Prix,FP1,LIN,31,MEDIUM,,dutch-grand-prix_straight_09,231.0,269.5,0.3208,0.0,0.2,0.55
