season,round,event,session,driver,lap_number,compound,stint,segment_id,corner_id,segmentation_confidence,throttle_pickup_distance_m,throttle_pickup_time_s,full_throttle_exit_distance_m,traction_exit_score
2026,11,Hungarian Grand Prix,FP3,PIA,17,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2616.904,45.336,2771.79,0.99
2026,11,Hungarian Grand Prix,FP3,PIA,17,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3524.421,60.935,3587.852,0.0
2026,11,Hungarian Grand Prix,FP3,PIA,17,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3777.241,67.056,3872.602,0.965
2026,11,Hungarian Grand Prix,FP3,PIA,17,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3920.868,70.456,,0.7389
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,450.339,5.13,450.339,0.0802
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1148.908,19.21,1233.907,1.0
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2034.043,33.29,2130.332,0.9967
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2197.143,36.61,2197.143,0.1403
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2612.382,45.53,2756.793,1.0
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3510.014,60.97,3549.126,0.3652
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3751.243,66.93,3832.732,1.0
2026,11,Hungarian Grand Prix,FP3,RUS,13,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4043.339,73.81,4125.105,0.8084
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,454.903,5.255,454.903,0.1716
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1143.903,19.335,1240.758,1.0
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2057.323,34.455,2155.723,0.98
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2229.798,37.855,2229.798,0.2266
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2616.695,46.775,2796.788,0.9933
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3518.846,62.855,3590.857,0.0
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3780.69,69.455,3886.979,0.98
2026,11,Hungarian Grand Prix,FP3,SAI,9,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3920.157,72.895,3920.157,0.5404
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,439.22,5.231,439.22,0.0668
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1157.03,19.951,1245.465,1.0
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2050.926,34.55,2130.859,0.825
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2177.626,37.23,2177.626,0.178
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2616.352,46.831,2623.552,1.0
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3518.618,62.55,3566.607,1.0
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3784.816,69.03,3882.987,0.9375
2026,11,Hungarian Grand Prix,FP3,STR,13,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3917.609,72.431,3917.609,0.5561
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,447.186,5.101,447.186,0.0828
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1146.184,18.94,1227.316,1.0
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2051.492,33.221,2126.847,1.0
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2181.669,35.861,2181.669,0.1951
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2617.212,45.221,2633.123,1.0
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3512.579,60.501,3573.157,0.0
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3783.656,67.061,3851.711,1.0
2026,11,Hungarian Grand Prix,FP3,VER,7,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4060.989,73.461,,0.4996
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,454.264,5.1,454.264,0.1484
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1153.553,19.5,1231.062,0.9775
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2048.802,33.94,2151.023,1.0
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2180.367,36.74,2180.367,0.1723
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2616.977,46.26,2785.145,1.0
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3518.443,61.941,3583.234,0.1898
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3781.25,68.501,3895.968,0.9675
2026,11,Hungarian Grand Prix,Q,ALB,8,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3920.968,72.02,3920.968,0.5415
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,447.788,5.204,447.788,0.1255
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1143.608,19.324,1226.999,1.0
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2048.686,34.085,2113.73,1.0
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2178.486,36.725,2178.486,0.3387
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2617.05,46.164,2617.05,1.0
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3505.597,61.485,3576.174,0.0
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3780.733,68.205,3840.599,1.0
2026,11,Hungarian Grand Prix,Q,ALO,14,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4021.221,73.685,4131.076,0.722
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,456.891,5.154,456.891,0.1212
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1140.638,18.793,1219.582,0.97
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2046.679,33.033,2114.324,1.0
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2188.657,35.833,2188.657,0.3039
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2621.381,44.874,2760.335,1.0
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3507.914,59.833,3555.125,0.0
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3773.807,66.153,3845.996,0.83
2026,11,Hungarian Grand Prix,Q,ANT,19,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4039.493,72.354,4111.211,0.8913
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,448.147,5.032,448.147,0.1185
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1146.046,19.232,1241.968,0.9633
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2032.621,33.472,2148.66,0.97
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2193.155,36.792,2193.155,0.2355
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2613.811,46.112,2782.0,1.0
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3519.342,61.792,3571.218,0.3784
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3779.69,68.192,3883.351,0.9775
2026,11,Hungarian Grand Prix,Q,BEA,5,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3920.485,71.712,3920.485,0.5535
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,437.79,4.921,437.79,0.1138
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1158.676,18.962,1259.509,0.9725
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2072.468,33.761,2137.946,0.9757
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2184.09,36.081,2184.09,0.1558
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2615.1,45.322,2779.841,1.0
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3526.781,60.961,3582.037,0.5029
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3791.211,67.361,3887.122,0.99
2026,11,Hungarian Grand Prix,Q,BOR,5,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3935.544,70.841,3935.544,0.497
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,447.662,5.032,447.662,0.1062
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1155.197,19.512,1235.598,0.975
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2044.287,33.953,2143.522,0.9533
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2177.211,36.792,2177.211,0.2318
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2618.964,46.593,2757.989,1.0
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3508.492,62.113,3577.062,0.1829
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3770.606,68.593,3869.869,0.9875
2026,11,Hungarian Grand Prix,Q,BOT,9,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3917.669,72.392,3917.669,0.6115
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,439.656,4.881,439.656,0.1253
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1146.263,19.241,1222.351,1.0
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2038.629,33.4,2111.355,1.0
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2182.033,36.321,2182.033,0.2919
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2614.966,45.561,,0.6758
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3522.956,60.84,3584.08,0.4167
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3780.421,67.04,3884.872,0.985
2026,11,Hungarian Grand Prix,Q,COL,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3927.617,70.681,3927.617,0.6042
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,451.063,5.007,451.063,0.1857
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1139.628,18.807,1236.782,0.9867
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2042.932,33.367,2118.713,1.0
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2180.106,36.167,2180.106,0.2903
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2622.945,45.567,2757.016,1.0
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3506.005,60.527,3567.006,0.0052
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3772.072,66.967,3849.117,1.0
2026,11,Hungarian Grand Prix,Q,GAS,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3927.006,70.647,,0.6528
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,458.742,5.182,458.742,0.0251
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1143.623,18.822,1248.634,0.9775
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2053.351,33.222,2143.84,1.0
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2179.282,35.741,2179.282,0.0528
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2627.005,45.262,2784.739,1.0
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3537.276,60.822,3581.854,0.021
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3789.808,66.662,3868.764,1.0
2026,11,Hungarian Grand Prix,Q,HAD,10,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3931.023,69.861,3931.023,0.4975
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,445.949,5.046,445.949,0.1611
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1142.273,18.566,1224.197,1.0
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2056.724,32.847,2134.635,0.9761
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2180.368,35.327,2180.368,0.1307
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2612.778,44.407,2770.968,1.0
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3522.824,59.647,3567.324,0.6615
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3788.546,65.847,3872.824,0.995
2026,11,Hungarian Grand Prix,Q,HAM,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3929.701,69.207,3929.701,0.6747
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,438.912,4.964,,0.113
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1152.845,19.045,1220.245,0.99
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2049.07,33.365,2120.166,1.0
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2187.255,36.164,2187.255,0.2087
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2623.118,45.405,2634.651,1.0
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3511.877,60.325,3568.71,0.2694
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3777.381,66.765,3860.085,1.0
2026,11,Hungarian Grand Prix,Q,HUL,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3918.674,70.284,3918.674,0.6972
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,449.752,5.107,449.752,0.1629
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1150.686,19.587,1233.109,0.96
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2033.282,33.388,2098.493,1.0
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2180.849,36.308,2180.849,0.2712
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2612.424,45.507,2747.294,1.0
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3502.485,60.628,3554.451,0.0
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3768.432,66.868,3848.999,1.0
2026,11,Hungarian Grand Prix,Q,LAW,11,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,4036.009,73.028,,0.6195
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,446.227,5.074,446.227,0.1459
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1140.444,18.594,1277.667,0.9467
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2030.951,32.394,2130.429,0.9404
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2184.34,35.594,2184.34,0.2094
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2614.06,44.674,2775.471,1.0
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3510.795,59.514,3563.973,0.6756
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3770.373,65.714,3856.028,0.9975
2026,11,Hungarian Grand Prix,Q,LEC,16,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3920.317,69.394,3920.317,0.6646
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,453.45,5.17,453.45,0.0972
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1145.886,18.93,1231.253,1.0
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2039.565,33.13,2117.365,1.0
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2190.765,36.21,2190.765,0.2721
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2619.791,45.25,2783.224,1.0
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3514.88,60.21,3584.913,0.0
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3777.027,66.41,3870.649,1.0
2026,11,Hungarian Grand Prix,Q,LIN,14,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3921.827,70.05,3921.827,0.6599
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,461.077,5.227,461.077,0.1166
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1160.618,19.067,1223.796,1.0
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2042.751,32.707,2127.951,1.0
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2181.218,35.467,2181.218,0.244
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2626.525,44.827,2754.636,1.0
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_17,hungarian-grand-prix_corner_17,0.55,3515.762,59.707,3562.239,0.0
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_18,hungarian-grand-prix_corner_18,0.55,3770.534,65.707,3861.301,1.0
2026,11,Hungarian Grand Prix,Q,NOR,15,SOFT,,hungarian-grand-prix_corner_19,hungarian-grand-prix_corner_19,0.55,3923.83,69.346,4119.339,0.6785
2026,11,Hungarian Grand Prix,Q,OCO,11,SOFT,,hungarian-grand-prix_corner_03,hungarian-grand-prix_corner_03,0.55,449.867,5.081,449.867,0.1743
2026,11,Hungarian Grand Prix,Q,OCO,11,SOFT,,hungarian-grand-prix_corner_06,hungarian-grand-prix_corner_06,0.55,1141.244,19.202,1230.133,1.0
2026,11,Hungarian Grand Prix,Q,OCO,11,SOFT,,hungarian-grand-prix_corner_10,hungarian-grand-prix_corner_10,0.55,2043.111,33.802,2123.844,1.0
2026,11,Hungarian Grand Prix,Q,OCO,11,SOFT,,hungarian-grand-prix_corner_11,hungarian-grand-prix_corner_11,0.55,2195.163,36.881,2195.163,0.3237
2026,11,Hungarian Grand Prix,Q,OCO,11,SOFT,,hungarian-grand-prix_corner_13,hungarian-grand-prix_corner_13,0.55,2621.919,46.322,2775.908,1.0
