id,season,round,race_id,session_id,session_code,driver_id,constructor_id,representative_lap_s,best_lap_s,long_run_lap_s,long_run_degradation_s,gap_to_session_best_s,pace_rank,gap_to_teammate_s,top_speed_kph,air_temp_c,track_temp_c,rainfall_flag,source_label
2026-02-shanghai|Q|ocon,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,ocon,haas,97.9395,93.538,111.084,14.719500000000004,4.942999999999984,12.0,2.0787499999999994,310.0,17.810000000000002,32.029999999999994,False,race_week_session_pace_v1
2026-02-shanghai|Q|perez,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,perez,cadillac,108.2615,96.906,,,15.265,21.0,0.1545000000000129,313.0,17.724999999999998,32.05,False,race_week_session_pace_v1
2026-02-shanghai|Q|piastri,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,piastri,mclaren,93.076,92.55,109.8282,7.0042500000000025,0.0794999999999959,3.0,0.0397499999999979,310.0,17.85,31.371428571428567,False,race_week_session_pace_v1
2026-02-shanghai|Q|russell,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,russell,mercedes,102.97833333333334,92.286,104.384,23.72200000000001,9.981833333333327,16.0,3.8774999999999977,317.0,17.825,31.45,False,race_week_session_pace_v1
2026-02-shanghai|Q|sainz,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,sainz,williams,105.94416666666666,94.317,,,12.947666666666647,18.0,1.0152500000000089,321.0,17.662499999999998,32.175,False,race_week_session_pace_v1
2026-02-shanghai|Q|stroll,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,stroll,aston_martin,110.56183333333335,95.995,,,17.565333333333342,22.0,1.7974166666666775,303.0,17.671428571428574,32.099999999999994,False,race_week_session_pace_v1
2026-02-shanghai|Q|max_verstappen,2026,2,2026-02-shanghai,2026-02-shanghai|Q,Q,max_verstappen,red_bull,93.414,93.002,104.51733333333334,-1.1679999999999993,0.4174999999999755,5.0,-0.0723333333333471,317.0,17.79285714285714,31.39285714285714,False,race_week_session_pace_v1
2026-02-shanghai|R|alonso,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,alonso,aston_martin,99.76683333333334,99.721,105.94400000000002,0.1871153846153844,4.395666666666671,17.0,-0.6810833333333335,325.0,16.06875,24.746875000000003,False,race_week_session_pace_v1
2026-02-shanghai|R|antonelli,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,antonelli,mercedes,95.37116666666668,95.275,96.56558333333334,-0.0128936170212764,0.0,1.0,-0.0669166666666711,332.0,15.796296296296294,23.67222222222222,False,race_week_session_pace_v1
2026-02-shanghai|R|bearman,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,bearman,haas,96.688,96.429,98.09808333333336,-0.0654255319148936,1.316833333333335,9.0,0.1564166666666722,343.0,15.796363636363631,23.76545454545455,False,race_week_session_pace_v1
2026-02-shanghai|R|bottas,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,bottas,cadillac,98.934,98.393,100.42025531914896,-0.0652826086956521,3.5628333333333444,16.0,0.0005833333333384,335.0,15.803703703703702,23.73333333333333,False,race_week_session_pace_v1
2026-02-shanghai|R|colapinto,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,colapinto,alpine,96.9165,96.783,100.86447826086956,-0.0149555555555555,1.545333333333332,10.0,0.1492500000000092,338.0,15.798148148148146,23.68888888888889,False,race_week_session_pace_v1
2026-02-shanghai|R|gasly,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,gasly,alpine,96.618,96.505,97.94635416666668,-0.040531914893617,1.2468333333333277,7.0,-0.149249999999995,353.0,15.790740740740738,23.711111111111112,False,race_week_session_pace_v1
2026-02-shanghai|R|hadjar,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,hadjar,red_bull,97.46033333333332,97.311,98.80180851063832,-0.0155869565217391,2.0891666666666566,13.0,0.1715833333333307,344.0,15.798181818181812,23.705454545454543,False,race_week_session_pace_v1
2026-02-shanghai|R|hamilton,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,hamilton,ferrari,96.14716666666668,96.092,97.195,-0.0326170212765957,0.7760000000000105,3.0,-0.0148333333333283,328.0,15.796296296296292,23.71851851851852,False,race_week_session_pace_v1
2026-02-shanghai|R|hulkenberg,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,hulkenberg,audi,96.63833333333334,96.18,100.73817391304348,-0.0376222222222221,1.267166666666668,8.0,0.0,344.0,15.8,23.72222222222222,False,race_week_session_pace_v1
2026-02-shanghai|R|lawson,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,lawson,rb,97.2145,97.096,98.37383333333332,-0.0629574468085107,1.8433333333333195,12.0,0.514333333333326,345.0,15.801785714285714,23.755357142857143,False,race_week_session_pace_v1
2026-02-shanghai|R|leclerc,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,leclerc,ferrari,96.17683333333332,96.011,97.28425,-0.039404255319149,0.8056666666666672,4.0,0.0148333333333283,336.0,15.79444444444444,23.72037037037037,False,race_week_session_pace_v1
2026-02-shanghai|R|arvid_lindblad,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,arvid_lindblad,rb,96.18583333333332,96.099,102.27017021276596,-0.0411086956521737,0.8146666666666675,5.0,-0.514333333333326,339.0,15.809090909090903,23.74727272727273,False,race_week_session_pace_v1
2026-02-shanghai|R|ocon,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,ocon,haas,96.37516666666666,95.964,102.44851162790695,-0.0610714285714285,1.003999999999991,6.0,-0.1564166666666722,333.0,15.80545454545454,23.74727272727273,False,race_week_session_pace_v1
2026-02-shanghai|R|perez,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,perez,cadillac,98.93283333333332,98.523,101.54406382978723,-0.0452173913043477,3.5616666666666674,15.0,-0.0005833333333384,335.0,15.809090909090903,23.75090909090909,False,race_week_session_pace_v1
2026-02-shanghai|R|russell,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,russell,mercedes,95.505,95.4,96.74491666666668,-0.0438723404255318,0.1338333333333281,2.0,0.0669166666666569,345.0,15.801818181818176,23.74909090909091,False,race_week_session_pace_v1
2026-02-shanghai|R|sainz,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,sainz,williams,98.06516666666666,97.981,98.99031914893617,-0.0331739130434784,2.6939999999999884,14.0,0.0,349.0,15.809090909090909,23.77636363636364,False,race_week_session_pace_v1
2026-02-shanghai|R|stroll,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,stroll,aston_martin,101.129,100.883,100.9952,-0.0272500000000022,5.757833333333338,18.0,0.6810833333333335,321.0,16.2,25.34444444444445,False,race_week_session_pace_v1
2026-02-shanghai|R|max_verstappen,2026,2,2026-02-shanghai,2026-02-shanghai|R,R,max_verstappen,red_bull,97.11716666666668,97.046,98.28933333333332,-0.0842894736842106,1.746000000000009,11.0,-0.1715833333333165,341.0,15.925,24.25454545454545,False,race_week_session_pace_v1
2026-02-shanghai|S|albon,2026,2,2026-02-shanghai,2026-02-shanghai|S,S,albon,williams,98.66916666666668,98.158,105.40721428571428,-0.0687692307692312,2.6383333333333496,16.0,0.0373333333333363,318.0,14.364705882352942,13.476470588235296,False,race_week_session_pace_v1
