id,session_id,race_id,sample_order,sample_time,air_temp_c,track_temp_c,humidity_pct,pressure_hpa,rainfall,wind_speed_mps,wind_direction_deg,source_label
2026-10-spa|FP1|56,2026-10-spa|FP1,2026-10-spa,56,0 days 00:55:09.737000,24.2,39.2,38.8,966.7,False,2.9,315,fastf1_session_weather_v1
2026-10-spa|FP1|57,2026-10-spa|FP1,2026-10-spa,57,0 days 00:56:09.749000,24.2,38.5,39.3,966.7,False,3.5,321,fastf1_session_weather_v1
2026-10-spa|FP1|58,2026-10-spa|FP1,2026-10-spa,58,0 days 00:57:09.750000,24.2,38.3,39.8,966.8,False,3.3,315,fastf1_session_weather_v1
2026-10-spa|FP1|59,2026-10-spa|FP1,2026-10-spa,59,0 days 00:58:09.740000,24.2,38.3,39.8,966.8,False,3.3,315,fastf1_session_weather_v1
2026-10-spa|FP1|60,2026-10-spa|FP1,2026-10-spa,60,0 days 00:59:09.753000,24.0,37.8,40.3,966.8,False,2.7,321,fastf1_session_weather_v1
2026-10-spa|FP1|61,2026-10-spa|FP1,2026-10-spa,61,0 days 01:00:09.750000,24.0,37.8,39.7,966.7,False,2.6,329,fastf1_session_weather_v1
2026-10-spa|FP1|62,2026-10-spa|FP1,2026-10-spa,62,0 days 01:01:09.760000,23.9,37.6,39.8,966.7,False,2.0,328,fastf1_session_weather_v1
2026-10-spa|FP1|63,2026-10-spa|FP1,2026-10-spa,63,0 days 01:02:09.773000,23.8,37.0,40.4,966.8,False,1.5,311,fastf1_session_weather_v1
2026-10-spa|FP1|64,2026-10-spa|FP1,2026-10-spa,64,0 days 01:03:09.759000,23.7,36.7,41.1,966.8,False,1.6,292,fastf1_session_weather_v1
2026-10-spa|FP1|65,2026-10-spa|FP1,2026-10-spa,65,0 days 01:04:09.765000,23.8,36.7,40.8,966.8,False,1.2,329,fastf1_session_weather_v1
2026-10-spa|FP1|66,2026-10-spa|FP1,2026-10-spa,66,0 days 01:05:09.779000,23.8,36.9,41.0,966.8,False,1.8,1,fastf1_session_weather_v1
2026-10-spa|FP1|67,2026-10-spa|FP1,2026-10-spa,67,0 days 01:06:09.775000,23.7,36.7,41.0,966.7,False,1.5,340,fastf1_session_weather_v1
2026-10-spa|FP1|68,2026-10-spa|FP1,2026-10-spa,68,0 days 01:07:09.777000,23.8,35.9,41.1,966.7,False,1.1,282,fastf1_session_weather_v1
2026-10-spa|FP1|69,2026-10-spa|FP1,2026-10-spa,69,0 days 01:08:09.774000,23.8,36.0,41.1,966.8,False,2.3,355,fastf1_session_weather_v1
2026-10-spa|FP1|70,2026-10-spa|FP1,2026-10-spa,70,0 days 01:09:09.784000,23.8,36.0,41.1,966.8,False,2.3,355,fastf1_session_weather_v1
2026-10-spa|FP1|71,2026-10-spa|FP1,2026-10-spa,71,0 days 01:10:09.774000,23.7,35.8,41.1,966.8,False,0.9,4,fastf1_session_weather_v1
2026-10-spa|FP1|72,2026-10-spa|FP1,2026-10-spa,72,0 days 01:11:09.774000,23.7,35.8,41.1,966.8,False,0.9,4,fastf1_session_weather_v1
2026-10-spa|FP1|73,2026-10-spa|FP1,2026-10-spa,73,0 days 01:12:09.786000,24.1,35.4,41.6,966.8,False,2.1,322,fastf1_session_weather_v1
2026-10-spa|FP1|74,2026-10-spa|FP1,2026-10-spa,74,0 days 01:13:09.780000,23.6,35.0,41.9,966.7,False,1.0,325,fastf1_session_weather_v1
2026-10-spa|FP1|75,2026-10-spa|FP1,2026-10-spa,75,0 days 01:14:09.771000,23.7,35.0,41.9,966.7,False,1.0,325,fastf1_session_weather_v1
2026-10-spa|FP1|76,2026-10-spa|FP1,2026-10-spa,76,0 days 01:15:09.787000,23.5,34.8,42.1,966.8,False,2.2,308,fastf1_session_weather_v1
2026-10-spa|FP1|77,2026-10-spa|FP1,2026-10-spa,77,0 days 01:16:09.784000,23.4,34.8,41.9,966.7,False,1.8,352,fastf1_session_weather_v1
2026-10-spa|FP1|78,2026-10-spa|FP1,2026-10-spa,78,0 days 01:17:09.803000,23.4,34.9,42.1,966.8,False,0.9,52,fastf1_session_weather_v1
2026-10-spa|FP1|79,2026-10-spa|FP1,2026-10-spa,79,0 days 01:18:09.803000,23.3,35.0,42.4,966.8,False,2.0,344,fastf1_session_weather_v1
2026-10-spa|FP1|80,2026-10-spa|FP1,2026-10-spa,80,0 days 01:19:09.805000,23.3,35.0,42.4,966.8,False,2.0,344,fastf1_session_weather_v1
2026-10-spa|FP1|81,2026-10-spa|FP1,2026-10-spa,81,0 days 01:20:09.819000,23.2,34.4,42.4,966.8,False,1.9,295,fastf1_session_weather_v1
2026-10-spa|FP2|1,2026-10-spa|FP2,2026-10-spa,1,0 days 00:00:52.826000,22.6,32.3,49.2,966.5,False,2.0,308,fastf1_session_weather_v1
2026-10-spa|FP2|2,2026-10-spa|FP2,2026-10-spa,2,0 days 00:01:52.827000,22.7,32.4,50.3,966.6,False,2.3,338,fastf1_session_weather_v1
2026-10-spa|FP2|3,2026-10-spa|FP2,2026-10-spa,3,0 days 00:02:52.829000,22.8,32.5,46.9,966.5,False,0.4,18,fastf1_session_weather_v1
2026-10-spa|FP2|4,2026-10-spa|FP2,2026-10-spa,4,0 days 00:03:52.835000,22.6,32.5,48.8,966.5,False,0.3,333,fastf1_session_weather_v1
2026-10-spa|FP2|5,2026-10-spa|FP2,2026-10-spa,5,0 days 00:04:52.830000,22.7,32.8,49.0,966.5,False,0.3,106,fastf1_session_weather_v1
2026-10-spa|FP2|6,2026-10-spa|FP2,2026-10-spa,6,0 days 00:05:52.831000,22.9,32.6,48.3,966.6,False,0.9,146,fastf1_session_weather_v1
2026-10-spa|FP2|7,2026-10-spa|FP2,2026-10-spa,7,0 days 00:06:52.833000,22.7,32.7,49.2,966.5,False,0.0,0,fastf1_session_weather_v1
2026-10-spa|FP2|8,2026-10-spa|FP2,2026-10-spa,8,0 days 00:07:52.850000,22.7,33.0,49.6,966.4,False,0.7,1,fastf1_session_weather_v1
2026-10-spa|FP2|9,2026-10-spa|FP2,2026-10-spa,9,0 days 00:08:52.842000,22.7,32.8,49.0,966.5,False,0.6,32,fastf1_session_weather_v1
2026-10-spa|FP2|10,2026-10-spa|FP2,2026-10-spa,10,0 days 00:09:52.836000,22.7,32.7,49.3,966.4,False,0.0,0,fastf1_session_weather_v1
2026-10-spa|FP2|11,2026-10-spa|FP2,2026-10-spa,11,0 days 00:10:52.842000,22.7,32.8,49.7,966.4,False,0.8,322,fastf1_session_weather_v1
2026-10-spa|FP2|12,2026-10-spa|FP2,2026-10-spa,12,0 days 00:11:52.838000,22.8,32.8,50.3,966.4,False,0.6,329,fastf1_session_weather_v1
2026-10-spa|FP2|13,2026-10-spa|FP2,2026-10-spa,13,0 days 00:12:52.851000,22.8,33.0,50.5,966.5,False,0.0,0,fastf1_session_weather_v1
2026-10-spa|FP2|14,2026-10-spa|FP2,2026-10-spa,14,0 days 00:13:52.850000,22.8,33.7,50.3,966.4,False,0.9,340,fastf1_session_weather_v1
2026-10-spa|FP2|15,2026-10-spa|FP2,2026-10-spa,15,0 days 00:14:52.959000,22.8,33.7,50.3,966.4,False,0.9,340,fastf1_session_weather_v1
2026-10-spa|FP2|16,2026-10-spa|FP2,2026-10-spa,16,0 days 00:15:52.852000,22.9,34.6,48.3,966.4,False,0.6,10,fastf1_session_weather_v1
2026-10-spa|FP2|17,2026-10-spa|FP2,2026-10-spa,17,0 days 00:16:52.838000,23.0,35.2,49.1,966.4,False,1.3,314,fastf1_session_weather_v1
2026-10-spa|FP2|18,2026-10-spa|FP2,2026-10-spa,18,0 days 00:17:52.846000,23.1,35.1,49.0,966.3,False,0.9,291,fastf1_session_weather_v1
2026-10-spa|FP2|19,2026-10-spa|FP2,2026-10-spa,19,0 days 00:18:52.853000,23.2,35.5,47.7,966.3,False,0.6,310,fastf1_session_weather_v1
2026-10-spa|FP2|20,2026-10-spa|FP2,2026-10-spa,20,0 days 00:19:52.862000,23.4,35.5,46.4,966.4,False,0.7,342,fastf1_session_weather_v1
2026-10-spa|FP2|21,2026-10-spa|FP2,2026-10-spa,21,0 days 00:20:52.875000,23.6,36.2,45.3,966.3,False,2.9,333,fastf1_session_weather_v1
2026-10-spa|FP2|22,2026-10-spa|FP2,2026-10-spa,22,0 days 00:21:52.860000,23.7,35.9,43.1,966.3,False,2.6,325,fastf1_session_weather_v1
2026-10-spa|FP2|23,2026-10-spa|FP2,2026-10-spa,23,0 days 00:22:52.900000,23.8,35.6,43.7,966.3,False,3.2,335,fastf1_session_weather_v1
2026-10-spa|FP2|24,2026-10-spa|FP2,2026-10-spa,24,0 days 00:23:52.891000,23.8,35.6,42.0,966.4,False,1.6,340,fastf1_session_weather_v1
2026-10-spa|FP2|25,2026-10-spa|FP2,2026-10-spa,25,0 days 00:24:52.892000,24.0,35.3,42.7,966.3,False,2.3,332,fastf1_session_weather_v1
2026-10-spa|FP2|26,2026-10-spa|FP2,2026-10-spa,26,0 days 00:25:52.893000,23.9,35.3,41.4,966.3,False,1.1,60,fastf1_session_weather_v1
2026-10-spa|FP2|27,2026-10-spa|FP2,2026-10-spa,27,0 days 00:26:52.879000,24.0,35.4,42.2,966.3,False,2.6,114,fastf1_session_weather_v1
2026-10-spa|FP2|28,2026-10-spa|FP2,2026-10-spa,28,0 days 00:27:52.883000,23.9,35.4,42.6,966.3,False,0.5,336,fastf1_session_weather_v1
2026-10-spa|FP2|29,2026-10-spa|FP2,2026-10-spa,29,0 days 00:28:52.878000,23.9,35.6,42.0,966.3,False,0.9,274,fastf1_session_weather_v1
2026-10-spa|FP2|30,2026-10-spa|FP2,2026-10-spa,30,0 days 00:29:52.912000,24.0,35.2,41.8,966.2,False,2.3,106,fastf1_session_weather_v1
2026-10-spa|FP2|31,2026-10-spa|FP2,2026-10-spa,31,0 days 00:30:52.912000,24.1,35.2,41.0,966.2,False,2.0,76,fastf1_session_weather_v1
2026-10-spa|FP2|32,2026-10-spa|FP2,2026-10-spa,32,0 days 00:31:52.916000,24.1,34.9,41.2,966.1,False,1.9,154,fastf1_session_weather_v1
2026-10-spa|FP2|33,2026-10-spa|FP2,2026-10-spa,33,0 days 00:32:52.901000,24.1,35.1,42.1,966.2,False,2.7,332,fastf1_session_weather_v1
2026-10-spa|FP2|34,2026-10-spa|FP2,2026-10-spa,34,0 days 00:33:52.916000,24.1,34.5,40.7,966.3,False,1.8,325,fastf1_session_weather_v1
2026-10-spa|FP2|35,2026-10-spa|FP2,2026-10-spa,35,0 days 00:34:52.902000,24.1,34.5,40.7,966.3,False,1.8,325,fastf1_session_weather_v1
2026-10-spa|FP2|36,2026-10-spa|FP2,2026-10-spa,36,0 days 00:35:52.910000,24.3,34.5,41.1,966.3,False,0.6,343,fastf1_session_weather_v1
2026-10-spa|FP2|37,2026-10-spa|FP2,2026-10-spa,37,0 days 00:36:52.902000,24.3,34.0,41.5,966.1,False,0.8,38,fastf1_session_weather_v1
2026-10-spa|FP2|38,2026-10-spa|FP2,2026-10-spa,38,0 days 00:37:52.916000,24.4,34.5,41.5,966.2,False,1.0,121,fastf1_session_weather_v1
2026-10-spa|FP2|39,2026-10-spa|FP2,2026-10-spa,39,0 days 00:38:52.918000,24.5,34.0,41.6,966.2,False,1.4,288,fastf1_session_weather_v1
2026-10-spa|FP2|40,2026-10-spa|FP2,2026-10-spa,40,0 days 00:39:52.937000,24.6,34.3,39.5,966.2,False,0.5,288,fastf1_session_weather_v1
2026-10-spa|FP2|41,2026-10-spa|FP2,2026-10-spa,41,0 days 00:40:52.956000,24.6,34.5,40.2,966.2,False,3.3,126,fastf1_session_weather_v1
2026-10-spa|FP2|42,2026-10-spa|FP2,2026-10-spa,42,0 days 00:41:52.920000,24.7,34.1,40.0,966.1,False,2.2,158,fastf1_session_weather_v1
2026-10-spa|FP2|43,2026-10-spa|FP2,2026-10-spa,43,0 days 00:42:52.899000,24.6,33.6,40.0,966.1,False,0.8,298,fastf1_session_weather_v1
2026-10-spa|FP2|44,2026-10-spa|FP2,2026-10-spa,44,0 days 00:43:52.909000,24.5,33.7,39.8,966.1,False,0.8,112,fastf1_session_weather_v1
2026-10-spa|FP2|45,2026-10-spa|FP2,2026-10-spa,45,0 days 00:44:52.908000,24.5,33.8,40.5,966.1,False,0.6,37,fastf1_session_weather_v1
2026-10-spa|FP2|46,2026-10-spa|FP2,2026-10-spa,46,0 days 00:45:52.921000,24.5,33.6,39.1,966.1,False,3.4,354,fastf1_session_weather_v1
2026-10-spa|FP2|47,2026-10-spa|FP2,2026-10-spa,47,0 days 00:46:52.905000,24.5,32.9,39.9,966.2,False,2.1,148,fastf1_session_weather_v1
2026-10-spa|FP2|48,2026-10-spa|FP2,2026-10-spa,48,0 days 00:47:52.907000,24.5,32.8,39.6,966.2,False,1.5,352,fastf1_session_weather_v1
2026-10-spa|FP2|49,2026-10-spa|FP2,2026-10-spa,49,0 days 00:48:52.925000,24.5,31.8,39.3,966.2,False,1.2,106,fastf1_session_weather_v1
2026-10-spa|FP2|50,2026-10-spa|FP2,2026-10-spa,50,0 days 00:49:52.910000,24.4,32.1,40.5,966.2,False,1.3,325,fastf1_session_weather_v1
2026-10-spa|FP2|51,2026-10-spa|FP2,2026-10-spa,51,0 days 00:50:52.910000,24.5,31.8,40.3,966.1,False,1.7,288,fastf1_session_weather_v1
2026-10-spa|FP2|52,2026-10-spa|FP2,2026-10-spa,52,0 days 00:51:52.916000,24.6,31.8,40.2,966.2,False,3.9,352,fastf1_session_weather_v1
2026-10-spa|FP2|53,2026-10-spa|FP2,2026-10-spa,53,0 days 00:52:52.928000,24.7,30.7,39.6,966.2,False,3.2,287,fastf1_session_weather_v1
2026-10-spa|FP2|54,2026-10-spa|FP2,2026-10-spa,54,0 days 00:53:52.916000,24.7,31.3,39.9,966.2,False,1.5,255,fastf1_session_weather_v1
2026-10-spa|FP2|55,2026-10-spa|FP2,2026-10-spa,55,0 days 00:54:52.929000,24.6,31.0,40.8,966.2,False,1.5,267,fastf1_session_weather_v1
2026-10-spa|FP2|56,2026-10-spa|FP2,2026-10-spa,56,0 days 00:55:52.932000,24.5,31.5,40.3,966.1,False,1.3,293,fastf1_session_weather_v1
2026-10-spa|FP2|57,2026-10-spa|FP2,2026-10-spa,57,0 days 00:56:52.918000,24.6,30.3,40.2,966.2,False,2.0,302,fastf1_session_weather_v1
2026-10-spa|FP2|58,2026-10-spa|FP2,2026-10-spa,58,0 days 00:57:52.932000,24.6,31.7,39.6,966.2,False,2.5,318,fastf1_session_weather_v1
2026-10-spa|FP2|59,2026-10-spa|FP2,2026-10-spa,59,0 days 00:58:52.924000,24.6,31.7,40.7,966.2,False,2.2,330,fastf1_session_weather_v1
2026-10-spa|FP2|60,2026-10-spa|FP2,2026-10-spa,60,0 days 00:59:52.931000,24.5,31.8,39.5,966.2,False,0.7,289,fastf1_session_weather_v1
2026-10-spa|FP2|61,2026-10-spa|FP2,2026-10-spa,61,0 days 01:00:52.925000,24.5,32.1,40.0,966.2,False,1.4,312,fastf1_session_weather_v1
2026-10-spa|FP2|62,2026-10-spa|FP2,2026-10-spa,62,0 days 01:01:52.938000,24.5,31.0,38.7,966.1,False,2.1,318,fastf1_session_weather_v1
2026-10-spa|FP2|63,2026-10-spa|FP2,2026-10-spa,63,0 days 01:02:52.934000,24.2,31.1,40.0,966.1,False,0.8,299,fastf1_session_weather_v1
2026-10-spa|FP2|64,2026-10-spa|FP2,2026-10-spa,64,0 days 01:03:52.937000,24.3,31.9,39.4,966.1,False,0.9,321,fastf1_session_weather_v1
2026-10-spa|FP2|65,2026-10-spa|FP2,2026-10-spa,65,0 days 01:04:52.923000,24.3,32.0,39.5,966.1,False,0.7,330,fastf1_session_weather_v1
2026-10-spa|FP2|66,2026-10-spa|FP2,2026-10-spa,66,0 days 01:05:52.936000,24.2,32.1,39.5,966.1,False,1.2,327,fastf1_session_weather_v1
2026-10-spa|FP2|67,2026-10-spa|FP2,2026-10-spa,67,0 days 01:06:52.927000,24.3,32.0,39.3,966.2,False,1.3,324,fastf1_session_weather_v1
2026-10-spa|FP2|68,2026-10-spa|FP2,2026-10-spa,68,0 days 01:07:52.938000,24.2,31.6,38.9,966.1,False,0.8,276,fastf1_session_weather_v1
2026-10-spa|FP2|69,2026-10-spa|FP2,2026-10-spa,69,0 days 01:08:52.930000,24.2,31.9,39.2,966.1,False,0.8,299,fastf1_session_weather_v1
2026-10-spa|FP2|70,2026-10-spa|FP2,2026-10-spa,70,0 days 01:09:52.951000,24.2,31.4,38.7,966.1,False,2.0,270,fastf1_session_weather_v1
2026-10-spa|FP2|71,2026-10-spa|FP2,2026-10-spa,71,0 days 01:10:52.943000,24.2,32.1,39.3,966.1,False,1.0,350,fastf1_session_weather_v1
2026-10-spa|FP2|72,2026-10-spa|FP2,2026-10-spa,72,0 days 01:11:52.940000,24.3,32.4,38.0,966.2,False,0.0,0,fastf1_session_weather_v1
2026-10-spa|FP2|73,2026-10-spa|FP2,2026-10-spa,73,0 days 01:12:52.941000,24.3,31.4,38.1,966.1,False,1.0,249,fastf1_session_weather_v1
2026-10-spa|FP2|74,2026-10-spa|FP2,2026-10-spa,74,0 days 01:13:52.944000,24.3,32.2,38.3,966.1,False,1.5,358,fastf1_session_weather_v1
2026-10-spa|FP2|75,2026-10-spa|FP2,2026-10-spa,75,0 days 01:14:52.932000,24.3,31.4,38.4,966.1,False,0.7,209,fastf1_session_weather_v1
2026-10-spa|FP2|76,2026-10-spa|FP2,2026-10-spa,76,0 days 01:15:52.930000,24.3,32.0,38.0,966.1,False,0.0,0,fastf1_session_weather_v1
2026-10-spa|FP2|77,2026-10-spa|FP2,2026-10-spa,77,0 days 01:16:52.945000,24.4,31.9,38.6,966.1,False,0.6,294,fastf1_session_weather_v1
2026-10-spa|FP2|78,2026-10-spa|FP2,2026-10-spa,78,0 days 01:17:52.946000,24.3,31.7,37.9,966.1,False,0.0,0,fastf1_session_weather_v1
2026-10-spa|FP2|79,2026-10-spa|FP2,2026-10-spa,79,0 days 01:18:52.947000,24.3,32.0,37.6,966.0,False,0.9,333,fastf1_session_weather_v1
2026-10-spa|FP2|80,2026-10-spa|FP2,2026-10-spa,80,0 days 01:19:52.938000,24.3,31.6,38.0,966.2,False,1.9,335,fastf1_session_weather_v1
2026-10-spa|FP2|81,2026-10-spa|FP2,2026-10-spa,81,0 days 01:20:52.931000,24.4,31.3,37.7,966.1,False,2.5,313,fastf1_session_weather_v1
2026-10-spa|FP2|82,2026-10-spa|FP2,2026-10-spa,82,0 days 01:21:52.941000,24.4,31.2,37.4,966.2,False,0.9,324,fastf1_session_weather_v1
2026-10-spa|FP2|83,2026-10-spa|FP2,2026-10-spa,83,0 days 01:22:52.961000,24.3,30.4,37.4,966.1,False,2.3,292,fastf1_session_weather_v1
2026-10-spa|FP3|1,2026-10-spa|FP3,2026-10-spa,1,0 days 00:00:41.022000,19.2,33.2,64.1,969.0,False,0.5,133,fastf1_session_weather_v1
2026-10-spa|FP3|2,2026-10-spa|FP3,2026-10-spa,2,0 days 00:01:41.043000,19.1,32.5,64.0,969.0,False,2.3,301,fastf1_session_weather_v1
2026-10-spa|FP3|3,2026-10-spa|FP3,2026-10-spa,3,0 days 00:02:41.035000,19.2,31.6,65.4,968.9,False,1.8,260,fastf1_session_weather_v1
2026-10-spa|FP3|4,2026-10-spa|FP3,2026-10-spa,4,0 days 00:03:41.047000,19.3,33.4,62.7,969.0,False,1.6,119,fastf1_session_weather_v1
2026-10-spa|FP3|5,2026-10-spa|FP3,2026-10-spa,5,0 days 00:04:41.033000,19.3,33.7,63.4,968.9,False,2.5,151,fastf1_session_weather_v1
2026-10-spa|FP3|6,2026-10-spa|FP3,2026-10-spa,6,0 days 00:05:41.042000,19.3,33.2,62.7,968.9,False,0.4,193,fastf1_session_weather_v1
2026-10-spa|FP3|7,2026-10-spa|FP3,2026-10-spa,7,0 days 00:06:41.030000,19.2,33.9,63.3,968.9,False,1.7,172,fastf1_session_weather_v1
2026-10-spa|FP3|8,2026-10-spa|FP3,2026-10-spa,8,0 days 00:07:41.017000,19.2,34.3,63.6,969.0,False,1.3,106,fastf1_session_weather_v1
2026-10-spa|FP3|9,2026-10-spa|FP3,2026-10-spa,9,0 days 00:08:41.054000,19.2,34.3,63.6,969.0,False,1.3,106,fastf1_session_weather_v1
2026-10-spa|FP3|10,2026-10-spa|FP3,2026-10-spa,10,0 days 00:09:41.051000,19.4,34.8,61.5,969.0,False,0.6,28,fastf1_session_weather_v1
2026-10-spa|FP3|11,2026-10-spa|FP3,2026-10-spa,11,0 days 00:10:41.058000,19.5,35.5,61.3,968.9,False,1.3,346,fastf1_session_weather_v1
2026-10-spa|FP3|12,2026-10-spa|FP3,2026-10-spa,12,0 days 00:11:41.058000,19.5,35.5,62.1,968.9,False,1.7,354,fastf1_session_weather_v1
2026-10-spa|FP3|13,2026-10-spa|FP3,2026-10-spa,13,0 days 00:12:41.061000,19.4,35.5,62.4,968.9,False,1.6,15,fastf1_session_weather_v1
2026-10-spa|FP3|14,2026-10-spa|FP3,2026-10-spa,14,0 days 00:13:41.046000,19.3,35.4,62.0,968.9,False,1.7,17,fastf1_session_weather_v1
2026-10-spa|FP3|15,2026-10-spa|FP3,2026-10-spa,15,0 days 00:14:41.057000,19.3,35.6,62.3,968.9,False,0.4,153,fastf1_session_weather_v1
2026-10-spa|FP3|16,2026-10-spa|FP3,2026-10-spa,16,0 days 00:15:41.066000,19.3,35.4,63.5,968.9,False,1.9,319,fastf1_session_weather_v1
2026-10-spa|FP3|17,2026-10-spa|FP3,2026-10-spa,17,0 days 00:16:41.057000,19.4,34.3,63.0,968.8,False,2.1,317,fastf1_session_weather_v1
2026-10-spa|FP3|18,2026-10-spa|FP3,2026-10-spa,18,0 days 00:17:41.046000,19.4,34.3,63.0,968.8,False,2.1,317,fastf1_session_weather_v1
2026-10-spa|FP3|19,2026-10-spa|FP3,2026-10-spa,19,0 days 00:18:41.053000,19.6,33.9,61.1,968.9,False,0.9,359,fastf1_session_weather_v1
2026-10-spa|FP3|20,2026-10-spa|FP3,2026-10-spa,20,0 days 00:19:41.073000,19.6,33.9,61.1,968.9,False,0.9,359,fastf1_session_weather_v1
2026-10-spa|FP3|21,2026-10-spa|FP3,2026-10-spa,21,0 days 00:20:41.082000,19.6,32.7,63.7,968.9,False,0.6,167,fastf1_session_weather_v1
2026-10-spa|FP3|22,2026-10-spa|FP3,2026-10-spa,22,0 days 00:21:41.110000,19.7,32.3,63.1,968.9,False,1.6,155,fastf1_session_weather_v1
2026-10-spa|FP3|23,2026-10-spa|FP3,2026-10-spa,23,0 days 00:22:41.085000,19.7,32.6,62.7,968.9,False,0.5,142,fastf1_session_weather_v1
2026-10-spa|FP3|24,2026-10-spa|FP3,2026-10-spa,24,0 days 00:23:41.084000,19.7,32.5,62.5,969.0,False,0.9,313,fastf1_session_weather_v1
2026-10-spa|FP3|25,2026-10-spa|FP3,2026-10-spa,25,0 days 00:24:41.088000,19.8,32.7,61.2,969.0,False,0.3,294,fastf1_session_weather_v1
2026-10-spa|FP3|26,2026-10-spa|FP3,2026-10-spa,26,0 days 00:25:41.074000,19.8,33.0,59.9,968.9,False,0.0,0,fastf1_session_weather_v1
2026-10-spa|FP3|27,2026-10-spa|FP3,2026-10-spa,27,0 days 00:26:41.081000,19.8,32.9,60.4,968.9,False,1.7,330,fastf1_session_weather_v1
2026-10-spa|FP3|28,2026-10-spa|FP3,2026-10-spa,28,0 days 00:27:41.072000,19.9,32.9,59.9,968.9,False,1.1,323,fastf1_session_weather_v1
2026-10-spa|FP3|29,2026-10-spa|FP3,2026-10-spa,29,0 days 00:28:41.082000,19.9,32.7,58.8,969.0,False,1.4,311,fastf1_session_weather_v1
2026-10-spa|FP3|30,2026-10-spa|FP3,2026-10-spa,30,0 days 00:29:41.075000,20.0,33.0,59.4,968.9,False,1.1,344,fastf1_session_weather_v1
2026-10-spa|FP3|31,2026-10-spa|FP3,2026-10-spa,31,0 days 00:30:41.089000,20.0,33.0,59.4,968.9,False,1.1,344,fastf1_session_weather_v1
2026-10-spa|FP3|32,2026-10-spa|FP3,2026-10-spa,32,0 days 00:31:41.101000,19.9,33.8,60.0,968.9,False,0.6,156,fastf1_session_weather_v1
2026-10-spa|FP3|33,2026-10-spa|FP3,2026-10-spa,33,0 days 00:32:41.098000,20.1,33.0,61.0,968.8,False,2.0,277,fastf1_session_weather_v1
2026-10-spa|FP3|34,2026-10-spa|FP3,2026-10-spa,34,0 days 00:33:41.097000,20.2,32.9,60.2,968.8,False,0.6,350,fastf1_session_weather_v1
2026-10-spa|FP3|35,2026-10-spa|FP3,2026-10-spa,35,0 days 00:34:41.110000,20.2,32.5,59.7,968.9,False,1.5,318,fastf1_session_weather_v1
2026-10-spa|FP3|36,2026-10-spa|FP3,2026-10-spa,36,0 days 00:35:41.110000,20.4,32.9,59.1,968.9,False,1.3,296,fastf1_session_weather_v1
2026-10-spa|FP3|37,2026-10-spa|FP3,2026-10-spa,37,0 days 00:36:41.125000,20.5,33.2,58.9,968.9,False,1.5,329,fastf1_session_weather_v1
2026-10-spa|FP3|38,2026-10-spa|FP3,2026-10-spa,38,0 days 00:37:41.132000,20.5,33.1,57.8,968.9,False,2.6,300,fastf1_session_weather_v1
2026-10-spa|FP3|39,2026-10-spa|FP3,2026-10-spa,39,0 days 00:38:41.133000,20.5,33.8,58.3,968.9,False,1.3,335,fastf1_session_weather_v1
2026-10-spa|FP3|40,2026-10-spa|FP3,2026-10-spa,40,0 days 00:39:41.145000,20.4,34.2,59.1,968.9,False,1.5,313,fastf1_session_weather_v1
2026-10-spa|FP3|41,2026-10-spa|FP3,2026-10-spa,41,0 days 00:40:41.152000,20.5,34.4,59.5,968.9,False,1.3,345,fastf1_session_weather_v1
2026-10-spa|FP3|42,2026-10-spa|FP3,2026-10-spa,42,0 days 00:41:41.147000,20.6,35.2,58.5,968.9,False,1.4,342,fastf1_session_weather_v1
2026-10-spa|FP3|43,2026-10-spa|FP3,2026-10-spa,43,0 days 00:42:41.136000,20.4,34.1,57.2,968.9,False,0.4,345,fastf1_session_weather_v1
2026-10-spa|FP3|44,2026-10-spa|FP3,2026-10-spa,44,0 days 00:43:41.143000,20.2,32.3,58.5,968.8,False,0.3,255,fastf1_session_weather_v1
2026-10-spa|FP3|45,2026-10-spa|FP3,2026-10-spa,45,0 days 00:44:41.140000,20.2,32.9,59.1,968.9,False,2.5,350,fastf1_session_weather_v1
2026-10-spa|FP3|46,2026-10-spa|FP3,2026-10-spa,46,0 days 00:45:41.155000,20.3,33.2,58.8,968.9,False,0.6,243,fastf1_session_weather_v1
2026-10-spa|FP3|47,2026-10-spa|FP3,2026-10-spa,47,0 days 00:46:41.170000,20.4,34.6,58.5,968.8,False,1.9,340,fastf1_session_weather_v1
2026-10-spa|FP3|48,2026-10-spa|FP3,2026-10-spa,48,0 days 00:47:41.169000,20.4,34.0,58.9,968.9,False,3.8,341,fastf1_session_weather_v1
2026-10-spa|FP3|49,2026-10-spa|FP3,2026-10-spa,49,0 days 00:48:41.171000,20.5,34.5,57.7,968.8,False,2.8,336,fastf1_session_weather_v1
2026-10-spa|FP3|50,2026-10-spa|FP3,2026-10-spa,50,0 days 00:49:41.165000,20.6,34.5,58.1,968.9,False,0.6,337,fastf1_session_weather_v1
2026-10-spa|FP3|51,2026-10-spa|FP3,2026-10-spa,51,0 days 00:50:41.167000,20.6,35.0,58.3,968.8,False,0.8,15,fastf1_session_weather_v1
2026-10-spa|FP3|52,2026-10-spa|FP3,2026-10-spa,52,0 days 00:51:41.156000,20.7,35.2,59.3,968.8,False,2.3,319,fastf1_session_weather_v1
